symbol,name,timestamp,trade_date,trade_time,open,high,low,close,volume,amount
688820.SH,盛合晶微,1780887120000,2026-06-08,2026-06-08 10:52:00,165.9,165.9,165.2,165.2,347,5738217.0
688820.SH,盛合晶微,1780887180000,2026-06-08,2026-06-08 10:53:00,165.11,166.15,165.11,165.98,407,6749409.0
688820.SH,盛合晶微,1780887240000,2026-06-08,2026-06-08 10:54:00,166.0,166.13,165.67,165.81,344,5708921.0
688820.SH,盛合晶微,1780887300000,2026-06-08,2026-06-08 10:55:00,165.99,166.66,165.99,166.66,375,6238039.0
688820.SH,盛合晶微,1780887360000,2026-06-08,2026-06-08 10:56:00,166.34,166.68,166.34,166.62,205,3416328.0
688820.SH,盛合晶微,1780887420000,2026-06-08,2026-06-08 10:57:00,166.55,166.68,166.3,166.3,276,4599517.0
688820.SH,盛合晶微,1780887480000,2026-06-08,2026-06-08 10:58:00,166.24,166.24,165.7,166.0,191,3167534.0
688820.SH,盛合晶微,1780887540000,2026-06-08,2026-06-08 10:59:00,166.0,166.34,165.85,166.34,426,7071778.0
688820.SH,盛合晶微,1780887600000,2026-06-08,2026-06-08 11:00:00,166.39,166.5,166.2,166.2,243,4044341.0
688820.SH,盛合晶微,1780887660000,2026-06-08,2026-06-08 11:01:00,166.0,166.22,165.04,165.65,484,8009289.0
688820.SH,盛合晶微,1780887720000,2026-06-08,2026-06-08 11:02:00,165.79,165.85,165.68,165.7,202,3361212.0
688820.SH,盛合晶微,1780887780000,2026-06-08,2026-06-08 11:03:00,165.71,166.6,165.71,166.54,420,6976704.0
688820.SH,盛合晶微,1780887840000,2026-06-08,2026-06-08 11:04:00,166.57,166.66,166.22,166.48,397,6616349.0
688820.SH,盛合晶微,1780887900000,2026-06-08,2026-06-08 11:05:00,166.25,166.65,166.1,166.58,521,8665362.0
688820.SH,盛合晶微,1780887960000,2026-06-08,2026-06-08 11:06:00,166.58,166.66,166.0,166.15,605,10067772.0
688820.SH,盛合晶微,1780888020000,2026-06-08,2026-06-08 11:07:00,166.14,166.53,166.0,166.0,369,6134057.0
688820.SH,盛合晶微,1780888080000,2026-06-08,2026-06-08 11:08:00,166.0,166.0,165.32,165.92,480,7954951.0
688820.SH,盛合晶微,1780888140000,2026-06-08,2026-06-08 11:09:00,165.92,166.05,165.92,166.0,343,5692812.0
688820.SH,盛合晶微,1780888200000,2026-06-08,2026-06-08 11:10:00,165.98,166.01,165.93,165.94,159,2641842.0
688820.SH,盛合晶微,1780888260000,2026-06-08,2026-06-08 11:11:00,165.94,166.0,165.65,165.7,274,4550797.0
688820.SH,盛合晶微,1780888320000,2026-06-08,2026-06-08 11:12:00,165.9,165.9,165.36,165.49,494,8165185.0
688820.SH,盛合晶微,1780888380000,2026-06-08,2026-06-08 11:13:00,165.49,165.49,165.11,165.12,384,6361464.0
688820.SH,盛合晶微,1780888440000,2026-06-08,2026-06-08 11:14:00,165.36,165.92,165.36,165.65,296,4898100.0
688820.SH,盛合晶微,1780888500000,2026-06-08,2026-06-08 11:15:00,165.65,165.65,165.13,165.14,183,3015714.0
688820.SH,盛合晶微,1780888560000,2026-06-08,2026-06-08 11:16:00,165.14,165.52,165.14,165.52,584,9648917.0
688820.SH,盛合晶微,1780888620000,2026-06-08,2026-06-08 11:17:00,165.52,165.65,165.4,165.56,235,3888908.0
688820.SH,盛合晶微,1780888680000,2026-06-08,2026-06-08 11:18:00,165.65,165.65,165.14,165.14,370,6125040.0
688820.SH,盛合晶微,1780888740000,2026-06-08,2026-06-08 11:19:00,165.18,165.18,165.01,165.01,386,6373838.0
688820.SH,盛合晶微,1780888800000,2026-06-08,2026-06-08 11:20:00,165.01,165.86,165.01,165.86,404,6688650.0
688820.SH,盛合晶微,1780888860000,2026-06-08,2026-06-08 11:21:00,165.86,166.2,165.86,166.0,455,7542605.0
688820.SH,盛合晶微,1780888920000,2026-06-08,2026-06-08 11:22:00,166.02,166.65,166.02,166.27,613,10208235.0
688820.SH,盛合晶微,1780888980000,2026-06-08,2026-06-08 11:23:00,166.45,168.0,166.44,167.64,3046,51027296.0
688820.SH,盛合晶微,1780889040000,2026-06-08,2026-06-08 11:24:00,167.63,167.64,167.0,167.02,534,8931471.0
688820.SH,盛合晶微,1780889100000,2026-06-08,2026-06-08 11:25:00,167.0,167.01,166.37,166.45,164,2737152.0
688820.SH,盛合晶微,1780889160000,2026-06-08,2026-06-08 11:26:00,166.45,167.25,166.45,166.8,419,6977151.0
688820.SH,盛合晶微,1780889220000,2026-06-08,2026-06-08 11:27:00,167.01,167.01,166.67,166.67,187,3120338.0
688820.SH,盛合晶微,1780889280000,2026-06-08,2026-06-08 11:28:00,166.66,166.93,166.47,166.67,420,7002165.0
688820.SH,盛合晶微,1780889340000,2026-06-08,2026-06-08 11:29:00,166.66,166.67,166.5,166.5,415,6915880.0
688820.SH,盛合晶微,1780889400000,2026-06-08,2026-06-08 11:30:00,166.49,166.56,166.49,166.49,580,9652266.0
688820.SH,盛合晶微,1780894860000,2026-06-08,2026-06-08 13:01:00,166.51,166.51,165.35,165.35,478,7929988.0
688820.SH,盛合晶微,1780894920000,2026-06-08,2026-06-08 13:02:00,165.35,165.52,165.19,165.3,574,9495499.0
688820.SH,盛合晶微,1780894980000,2026-06-08,2026-06-08 13:03:00,165.12,165.62,165.03,165.62,551,9099338.0
688820.SH,盛合晶微,1780895040000,2026-06-08,2026-06-08 13:04:00,165.85,165.85,165.62,165.64,218,3610954.0
688820.SH,盛合晶微,1780895100000,2026-06-08,2026-06-08 13:05:00,165.67,165.85,165.62,165.75,270,4478696.0
688820.SH,盛合晶微,1780895160000,2026-06-08,2026-06-08 13:06:00,165.74,166.3,165.74,166.0,502,8313213.0
688820.SH,盛合晶微,1780895220000,2026-06-08,2026-06-08 13:07:00,166.01,166.06,165.98,166.06,348,5786037.0
688820.SH,盛合晶微,1780895280000,2026-06-08,2026-06-08 13:08:00,165.99,166.06,165.3,165.31,413,6833715.0
688820.SH,盛合晶微,1780895340000,2026-06-08,2026-06-08 13:09:00,165.47,165.89,165.47,165.89,267,4425656.0
688820.SH,盛合晶微,1780895400000,2026-06-08,2026-06-08 13:10:00,165.53,165.89,165.53,165.89,130,2161587.0
688820.SH,盛合晶微,1780895460000,2026-06-08,2026-06-08 13:11:00,165.91,166.88,165.91,166.88,932,15500533.0
688820.SH,盛合晶微,1780895520000,2026-06-08,2026-06-08 13:12:00,166.88,166.88,166.56,166.62,357,5948096.0
688820.SH,盛合晶微,1780895580000,2026-06-08,2026-06-08 13:13:00,166.7,167.99,166.7,167.99,1635,27372935.0
688820.SH,盛合晶微,1780895640000,2026-06-08,2026-06-08 13:14:00,167.98,167.98,167.6,167.64,866,14542618.0
688820.SH,盛合晶微,1780895700000,2026-06-08,2026-06-08 13:15:00,167.48,167.49,166.99,166.99,979,16369062.0
688820.SH,盛合晶微,1780895760000,2026-06-08,2026-06-08 13:16:00,167.01,167.01,166.61,166.61,409,6836607.0
688820.SH,盛合晶微,1780895820000,2026-06-08,2026-06-08 13:17:00,166.61,166.61,166.28,166.28,148,2459222.0
688820.SH,盛合晶微,1780895880000,2026-06-08,2026-06-08 13:18:00,166.41,166.51,166.31,166.42,373,6214123.0
688820.SH,盛合晶微,1780895940000,2026-06-08,2026-06-08 13:19:00,166.2,166.2,165.88,165.88,426,7062406.0
688820.SH,盛合晶微,1780896000000,2026-06-08,2026-06-08 13:20:00,165.78,166.0,165.78,165.91,294,4877938.0
688820.SH,盛合晶微,1780896060000,2026-06-08,2026-06-08 13:21:00,165.88,165.88,165.54,165.57,337,5583362.0
688820.SH,盛合晶微,1780896120000,2026-06-08,2026-06-08 13:22:00,165.6,165.76,165.49,165.72,1111,18412568.0
688820.SH,盛合晶微,1780896180000,2026-06-08,2026-06-08 13:23:00,165.72,165.73,165.64,165.64,201,3324692.0
688820.SH,盛合晶微,1780896240000,2026-06-08,2026-06-08 13:24:00,165.64,165.7,165.59,165.7,422,6996002.0
688820.SH,盛合晶微,1780896300000,2026-06-08,2026-06-08 13:25:00,165.62,165.77,165.2,165.2,1290,21355724.0
688820.SH,盛合晶微,1780896360000,2026-06-08,2026-06-08 13:26:00,165.18,165.18,165.04,165.18,370,6111761.0
688820.SH,盛合晶微,1780896420000,2026-06-08,2026-06-08 13:27:00,165.18,165.7,165.18,165.6,687,11366246.0
688820.SH,盛合晶微,1780896480000,2026-06-08,2026-06-08 13:28:00,165.6,165.87,165.39,165.87,371,6131380.0
688820.SH,盛合晶微,1780896540000,2026-06-08,2026-06-08 13:29:00,165.81,165.87,165.51,165.57,359,5951965.0
688820.SH,盛合晶微,1780896600000,2026-06-08,2026-06-08 13:30:00,165.52,165.57,165.38,165.38,432,7153049.0
688820.SH,盛合晶微,1780896660000,2026-06-08,2026-06-08 13:31:00,165.24,165.25,165.17,165.22,459,7589031.0
688820.SH,盛合晶微,1780896720000,2026-06-08,2026-06-08 13:32:00,165.25,165.25,165.06,165.08,351,5789970.0
688820.SH,盛合晶微,1780896780000,2026-06-08,2026-06-08 13:33:00,165.07,165.07,164.2,164.24,1900,31305649.0
688820.SH,盛合晶微,1780896840000,2026-06-08,2026-06-08 13:34:00,164.24,164.25,164.0,164.02,1023,16791056.0
688820.SH,盛合晶微,1780896900000,2026-06-08,2026-06-08 13:35:00,164.01,164.21,164.0,164.0,598,9813296.0
688820.SH,盛合晶微,1780896960000,2026-06-08,2026-06-08 13:36:00,164.0,164.01,163.6,163.6,638,10458483.0
688820.SH,盛合晶微,1780897020000,2026-06-08,2026-06-08 13:37:00,163.58,163.58,163.22,163.4,1661,27116958.0
688820.SH,盛合晶微,1780897080000,2026-06-08,2026-06-08 13:38:00,163.29,163.4,163.13,163.23,1372,22401980.0
688820.SH,盛合晶微,1780897140000,2026-06-08,2026-06-08 13:39:00,163.22,163.23,163.17,163.17,749,12218785.0
688820.SH,盛合晶微,1780897200000,2026-06-08,2026-06-08 13:40:00,163.06,163.06,162.88,162.97,951,15512408.0
688820.SH,盛合晶微,1780897260000,2026-06-08,2026-06-08 13:41:00,162.99,163.76,162.99,163.43,1653,26999881.0
688820.SH,盛合晶微,1780897320000,2026-06-08,2026-06-08 13:42:00,163.43,163.62,163.1,163.2,705,11519096.0
688820.SH,盛合晶微,1780897380000,2026-06-08,2026-06-08 13:43:00,163.4,163.4,163.01,163.13,702,11444719.0
688820.SH,盛合晶微,1780897440000,2026-06-08,2026-06-08 13:44:00,163.04,163.04,162.8,162.81,703,11457943.0
688820.SH,盛合晶微,1780897500000,2026-06-08,2026-06-08 13:45:00,162.81,162.81,162.5,162.5,526,8561929.0
688820.SH,盛合晶微,1780897560000,2026-06-08,2026-06-08 13:46:00,162.53,162.53,162.11,162.51,2059,33412756.0
688820.SH,盛合晶微,1780897620000,2026-06-08,2026-06-08 13:47:00,162.59,162.61,162.2,162.33,1439,23356109.0
688820.SH,盛合晶微,1780897680000,2026-06-08,2026-06-08 13:48:00,162.51,163.62,162.44,163.62,1304,21249898.0
688820.SH,盛合晶微,1780897740000,2026-06-08,2026-06-08 13:49:00,163.77,164.0,163.6,163.63,790,12938382.0
688820.SH,盛合晶微,1780897800000,2026-06-08,2026-06-08 13:50:00,163.1,163.51,163.01,163.51,504,8219861.0
688820.SH,盛合晶微,1780897860000,2026-06-08,2026-06-08 13:51:00,163.7,164.18,163.7,164.04,853,13978901.0
688820.SH,盛合晶微,1780897920000,2026-06-08,2026-06-08 13:52:00,163.83,164.05,163.2,163.2,518,8477232.0
688820.SH,盛合晶微,1780897980000,2026-06-08,2026-06-08 13:53:00,163.28,164.04,163.28,164.0,406,6649656.0
688820.SH,盛合晶微,1780898040000,2026-06-08,2026-06-08 13:54:00,164.0,164.02,163.3,163.3,584,9574779.0
688820.SH,盛合晶微,1780898100000,2026-06-08,2026-06-08 13:55:00,163.32,164.02,163.32,163.9,309,5056289.0
688820.SH,盛合晶微,1780898160000,2026-06-08,2026-06-08 13:56:00,163.9,163.9,163.4,163.44,240,3911839.0
688820.SH,盛合晶微,1780898220000,2026-06-08,2026-06-08 13:57:00,163.5,164.0,163.5,164.0,322,5287495.0
688820.SH,盛合晶微,1780898280000,2026-06-08,2026-06-08 13:58:00,164.0,164.6,164.0,164.6,969,15931609.0
688820.SH,盛合晶微,1780898340000,2026-06-08,2026-06-08 13:59:00,164.54,164.6,164.2,164.3,393,6469654.0
688820.SH,盛合晶微,1780898400000,2026-06-08,2026-06-08 14:00:00,164.2,164.55,163.99,164.2,480,7879247.0
688820.SH,盛合晶微,1780898460000,2026-06-08,2026-06-08 14:01:00,164.0,164.0,163.68,163.73,241,3952684.0
688820.SH,盛合晶微,1780898520000,2026-06-08,2026-06-08 14:02:00,163.74,164.2,163.59,163.59,408,6684742.0
688820.SH,盛合晶微,1780898580000,2026-06-08,2026-06-08 14:03:00,163.6,163.62,163.44,163.5,715,11697127.0
688820.SH,盛合晶微,1780898640000,2026-06-08,2026-06-08 14:04:00,163.67,164.7,163.67,164.7,412,6771013.0
688820.SH,盛合晶微,1780898700000,2026-06-08,2026-06-08 14:05:00,164.72,164.72,164.07,164.58,720,11823703.0
688820.SH,盛合晶微,1780898760000,2026-06-08,2026-06-08 14:06:00,164.6,164.8,164.43,164.65,376,6187261.0
688820.SH,盛合晶微,1780898820000,2026-06-08,2026-06-08 14:07:00,164.6,164.9,164.6,164.87,511,8413899.0
688820.SH,盛合晶微,1780898880000,2026-06-08,2026-06-08 14:08:00,164.9,164.92,164.33,164.33,369,6093743.0
688820.SH,盛合晶微,1780898940000,2026-06-08,2026-06-08 14:09:00,164.33,164.46,164.07,164.35,370,6063556.0
688820.SH,盛合晶微,1780899000000,2026-06-08,2026-06-08 14:10:00,164.59,164.76,164.07,164.5,155,2551807.0
688820.SH,盛合晶微,1780899060000,2026-06-08,2026-06-08 14:11:00,164.5,164.74,164.2,164.2,358,5887051.0
688820.SH,盛合晶微,1780899120000,2026-06-08,2026-06-08 14:12:00,164.2,164.21,164.01,164.01,311,5117351.0
688820.SH,盛合晶微,1780899180000,2026-06-08,2026-06-08 14:13:00,164.01,164.06,163.7,163.77,284,4653958.0
688820.SH,盛合晶微,1780899240000,2026-06-08,2026-06-08 14:14:00,163.7,163.99,163.62,163.7,428,7000155.0
688820.SH,盛合晶微,1780899300000,2026-06-08,2026-06-08 14:15:00,163.62,163.7,163.5,163.6,240,3937223.0
688820.SH,盛合晶微,1780899360000,2026-06-08,2026-06-08 14:16:00,163.7,164.51,163.7,164.5,380,6236168.0
688820.SH,盛合晶微,1780899420000,2026-06-08,2026-06-08 14:17:00,164.51,164.7,164.51,164.7,364,5984657.0
688820.SH,盛合晶微,1780899480000,2026-06-08,2026-06-08 14:18:00,164.7,164.88,164.7,164.85,322,5307756.0
688820.SH,盛合晶微,1780899540000,2026-06-08,2026-06-08 14:19:00,164.95,165.0,164.95,165.0,413,6814647.0
688820.SH,盛合晶微,1780899600000,2026-06-08,2026-06-08 14:20:00,164.98,165.6,164.98,165.58,852,14070402.0
688820.SH,盛合晶微,1780899660000,2026-06-08,2026-06-08 14:21:00,165.57,166.08,165.55,166.08,871,14436422.0
688820.SH,盛合晶微,1780899720000,2026-06-08,2026-06-08 14:22:00,166.41,167.75,166.41,167.74,1591,26585068.0
688820.SH,盛合晶微,1780899780000,2026-06-08,2026-06-08 14:23:00,167.8,168.59,167.75,168.45,2705,45460941.0
688820.SH,盛合晶微,1780899840000,2026-06-08,2026-06-08 14:24:00,168.4,168.6,167.08,167.09,1232,20688445.0
688820.SH,盛合晶微,1780899900000,2026-06-08,2026-06-08 14:25:00,167.16,168.0,167.16,168.0,591,9900892.0
688820.SH,盛合晶微,1780899960000,2026-06-08,2026-06-08 14:26:00,168.07,168.5,168.0,168.22,779,13116952.0
688820.SH,盛合晶微,1780900020000,2026-06-08,2026-06-08 14:27:00,168.0,169.0,167.8,168.0,2051,34553752.0
688820.SH,盛合晶微,1780900080000,2026-06-08,2026-06-08 14:28:00,168.0,168.54,167.99,168.12,608,10235195.0
688820.SH,盛合晶微,1780900140000,2026-06-08,2026-06-08 14:29:00,167.99,168.0,167.0,167.1,836,13992651.0
688820.SH,盛合晶微,1780900200000,2026-06-08,2026-06-08 14:30:00,167.02,167.3,167.0,167.3,475,7947874.0
688820.SH,盛合晶微,1780900260000,2026-06-08,2026-06-08 14:31:00,167.38,167.39,167.13,167.13,244,4076157.0
688820.SH,盛合晶微,1780900320000,2026-06-08,2026-06-08 14:32:00,167.1,167.1,166.66,166.66,520,8678548.0
688820.SH,盛合晶微,1780900380000,2026-06-08,2026-06-08 14:33:00,166.8,167.06,166.8,167.06,699,11678492.0
688820.SH,盛合晶微,1780900440000,2026-06-08,2026-06-08 14:34:00,167.06,167.06,166.8,166.8,467,7788104.0
688820.SH,盛合晶微,1780900500000,2026-06-08,2026-06-08 14:35:00,166.66,166.8,165.97,165.97,500,8316745.0
688820.SH,盛合晶微,1780900560000,2026-06-08,2026-06-08 14:36:00,165.93,166.01,165.89,165.96,824,13675444.0
688820.SH,盛合晶微,1780900620000,2026-06-08,2026-06-08 14:37:00,165.96,165.96,165.8,165.8,277,4595405.0
688820.SH,盛合晶微,1780900680000,2026-06-08,2026-06-08 14:38:00,165.7,165.7,165.46,165.5,267,4422770.0
688820.SH,盛合晶微,1780900740000,2026-06-08,2026-06-08 14:39:00,165.5,165.5,165.0,165.0,522,8623298.0
688820.SH,盛合晶微,1780900800000,2026-06-08,2026-06-08 14:40:00,165.0,165.07,164.89,164.95,811,13387501.0
688820.SH,盛合晶微,1780900860000,2026-06-08,2026-06-08 14:41:00,164.95,165.0,164.92,164.95,387,6375164.0
688820.SH,盛合晶微,1780900920000,2026-06-08,2026-06-08 14:42:00,164.95,165.53,164.92,165.53,881,14539368.0
688820.SH,盛合晶微,1780900980000,2026-06-08,2026-06-08 14:43:00,165.68,166.01,165.68,166.01,268,4461770.0
688820.SH,盛合晶微,1780901040000,2026-06-08,2026-06-08 14:44:00,166.0,166.01,165.31,165.5,445,7376629.0
688820.SH,盛合晶微,1780901100000,2026-06-08,2026-06-08 14:45:00,165.88,165.94,165.51,165.91,430,7112401.0
688820.SH,盛合晶微,1780901160000,2026-06-08,2026-06-08 14:46:00,165.93,166.24,165.88,166.24,663,11017164.0
688820.SH,盛合晶微,1780901220000,2026-06-08,2026-06-08 14:47:00,166.09,166.4,166.09,166.39,616,10226233.0
688820.SH,盛合晶微,1780901280000,2026-06-08,2026-06-08 14:48:00,166.31,166.31,165.52,165.6,809,13428801.0
688820.SH,盛合晶微,1780901340000,2026-06-08,2026-06-08 14:49:00,165.5,165.6,165.36,165.36,491,8132606.0
688820.SH,盛合晶微,1780901400000,2026-06-08,2026-06-08 14:50:00,165.4,165.8,165.4,165.79,561,9294492.0
688820.SH,盛合晶微,1780901460000,2026-06-08,2026-06-08 14:51:00,165.73,165.79,165.1,165.1,621,10269659.0
688820.SH,盛合晶微,1780901520000,2026-06-08,2026-06-08 14:52:00,165.11,165.13,164.9,164.9,1112,18359365.0
688820.SH,盛合晶微,1780901580000,2026-06-08,2026-06-08 14:53:00,164.88,165.36,164.88,165.3,1539,25404283.0
688820.SH,盛合晶微,1780901640000,2026-06-08,2026-06-08 14:54:00,165.39,165.8,165.36,165.8,656,10862930.0
688820.SH,盛合晶微,1780901700000,2026-06-08,2026-06-08 14:55:00,165.8,165.86,165.4,165.45,1152,19068507.0
688820.SH,盛合晶微,1780901760000,2026-06-08,2026-06-08 14:56:00,165.46,165.46,165.22,165.36,1166,19296123.0
688820.SH,盛合晶微,1780901820000,2026-06-08,2026-06-08 14:57:00,165.39,165.39,165.22,165.3,1262,20866103.0
688820.SH,盛合晶微,1780901880000,2026-06-08,2026-06-08 14:58:00,165.3,165.3,165.3,165.3,18,291417.0
688820.SH,盛合晶微,1780901940000,2026-06-08,2026-06-08 14:59:00,165.3,165.3,165.3,165.3,0,0.0
688820.SH,盛合晶微,1780902000000,2026-06-08,2026-06-08 15:00:00,165.3,165.3,165.3,165.3,2482,41028452.0
688820.SH,盛合晶微,1780968600000,2026-06-09,2026-06-09 09:30:00,169.66,169.66,169.66,169.66,2469,41891429.0
688820.SH,盛合晶微,1780968660000,2026-06-09,2026-06-09 09:31:00,169.99,171.35,167.66,167.66,11581,196294025.0
688820.SH,盛合晶微,1780968720000,2026-06-09,2026-06-09 09:32:00,167.3,167.76,166.5,167.76,3281,54899481.0
688820.SH,盛合晶微,1780968780000,2026-06-09,2026-06-09 09:33:00,167.67,167.67,166.06,166.5,3599,60109571.0
688820.SH,盛合晶微,1780968840000,2026-06-09,2026-06-09 09:34:00,167.0,167.9,166.56,167.04,4358,72829716.0
688820.SH,盛合晶微,1780968900000,2026-06-09,2026-06-09 09:35:00,167.36,167.89,167.3,167.3,2406,40330840.0
688820.SH,盛合晶微,1780968960000,2026-06-09,2026-06-09 09:36:00,167.12,167.28,166.45,166.58,1997,33337046.0
688820.SH,盛合晶微,1780969020000,2026-06-09,2026-06-09 09:37:00,166.5,167.3,166.38,167.13,2183,36426903.0
688820.SH,盛合晶微,1780969080000,2026-06-09,2026-06-09 09:38:00,167.3,168.8,167.3,168.72,2361,39731784.0
688820.SH,盛合晶微,1780969140000,2026-06-09,2026-06-09 09:39:00,168.7,168.79,168.02,168.29,2104,35462629.0
688820.SH,盛合晶微,1780969200000,2026-06-09,2026-06-09 09:40:00,168.32,168.52,167.49,167.81,1308,21988289.0
688820.SH,盛合晶微,1780969260000,2026-06-09,2026-06-09 09:41:00,167.81,167.85,166.66,166.86,1758,29407473.0
688820.SH,盛合晶微,1780969320000,2026-06-09,2026-06-09 09:42:00,166.85,166.91,166.01,166.75,2274,37851040.0
688820.SH,盛合晶微,1780969380000,2026-06-09,2026-06-09 09:43:00,166.38,166.81,166.13,166.37,1723,28641676.0
688820.SH,盛合晶微,1780969440000,2026-06-09,2026-06-09 09:44:00,166.31,166.36,164.0,164.05,3344,55367604.0
688820.SH,盛合晶微,1780969500000,2026-06-09,2026-06-09 09:45:00,164.01,166.3,164.01,166.3,1992,32825744.0
688820.SH,盛合晶微,1780969560000,2026-06-09,2026-06-09 09:46:00,166.32,166.36,165.3,165.95,2307,38290479.0
688820.SH,盛合晶微,1780969620000,2026-06-09,2026-06-09 09:47:00,165.8,165.8,164.6,165.19,1636,27014071.0
688820.SH,盛合晶微,1780969680000,2026-06-09,2026-06-09 09:48:00,165.19,165.28,164.46,164.54,2048,33743821.0
688820.SH,盛合晶微,1780969740000,2026-06-09,2026-06-09 09:49:00,164.55,165.01,164.55,165.0,1724,28400603.0
688820.SH,盛合晶微,1780969800000,2026-06-09,2026-06-09 09:50:00,165.01,165.01,164.79,164.79,2078,34279986.0
688820.SH,盛合晶微,1780969860000,2026-06-09,2026-06-09 09:51:00,164.63,164.94,164.2,164.94,3112,51206287.0
688820.SH,盛合晶微,1780969920000,2026-06-09,2026-06-09 09:52:00,164.68,166.41,164.68,166.0,2239,37152504.0
688820.SH,盛合晶微,1780969980000,2026-06-09,2026-06-09 09:53:00,166.0,166.0,165.2,165.3,1315,21765432.0
688820.SH,盛合晶微,1780970040000,2026-06-09,2026-06-09 09:54:00,165.45,165.47,164.58,164.58,1159,19147928.0
688820.SH,盛合晶微,1780970100000,2026-06-09,2026-06-09 09:55:00,164.58,164.58,164.0,164.0,2603,42732119.0
688820.SH,盛合晶微,1780970160000,2026-06-09,2026-06-09 09:56:00,164.01,164.01,163.5,163.87,2272,37227026.0
688820.SH,盛合晶微,1780970220000,2026-06-09,2026-06-09 09:57:00,163.88,164.07,163.7,164.0,973,15943962.0
688820.SH,盛合晶微,1780970280000,2026-06-09,2026-06-09 09:58:00,164.5,164.5,163.06,163.07,1547,25320859.0
688820.SH,盛合晶微,1780970340000,2026-06-09,2026-06-09 09:59:00,163.0,163.5,162.8,163.33,2531,41278354.0
688820.SH,盛合晶微,1780970400000,2026-06-09,2026-06-09 10:00:00,163.19,163.19,162.0,162.0,1992,32390373.0
688820.SH,盛合晶微,1780970460000,2026-06-09,2026-06-09 10:01:00,162.0,163.1,161.82,163.1,2521,40895467.0
688820.SH,盛合晶微,1780970520000,2026-06-09,2026-06-09 10:02:00,163.19,163.19,162.23,163.0,2063,33554126.0
688820.SH,盛合晶微,1780970580000,2026-06-09,2026-06-09 10:03:00,163.13,163.2,162.62,162.62,1433,23351748.0
688820.SH,盛合晶微,1780970640000,2026-06-09,2026-06-09 10:04:00,162.45,162.58,161.21,161.33,3186,51615507.0
688820.SH,盛合晶微,1780970700000,2026-06-09,2026-06-09 10:05:00,161.2,161.2,160.33,160.4,3082,49588597.0
688820.SH,盛合晶微,1780970760000,2026-06-09,2026-06-09 10:06:00,160.22,162.0,160.22,161.67,2495,40154963.0
688820.SH,盛合晶微,1780970820000,2026-06-09,2026-06-09 10:07:00,161.6,162.0,161.34,161.34,1662,26879631.0
688820.SH,盛合晶微,1780970880000,2026-06-09,2026-06-09 10:08:00,161.56,162.24,161.47,162.0,2051,33202915.0
688820.SH,盛合晶微,1780970940000,2026-06-09,2026-06-09 10:09:00,162.13,163.4,162.13,163.4,1535,24998408.0
