symbol,name,timestamp,trade_date,trade_time,open,high,low,close,volume,amount
300757.SZ,罗博特科,1781245500000,2026-06-12,2026-06-12 14:25:00,611.25,611.25,610.33,610.99,111,6780156.0
300757.SZ,罗博特科,1781245560000,2026-06-12,2026-06-12 14:26:00,611.0,611.0,610.45,610.83,115,7025630.0
300757.SZ,罗博特科,1781245620000,2026-06-12,2026-06-12 14:27:00,610.87,610.87,610.36,610.36,115,7020634.0
300757.SZ,罗博特科,1781245680000,2026-06-12,2026-06-12 14:28:00,610.37,610.38,609.84,609.84,274,16716180.0
300757.SZ,罗博特科,1781245740000,2026-06-12,2026-06-12 14:29:00,609.98,610.08,609.1,610.01,204,12433054.0
300757.SZ,罗博特科,1781245800000,2026-06-12,2026-06-12 14:30:00,610.02,610.08,610.02,610.08,211,12872387.0
300757.SZ,罗博特科,1781245860000,2026-06-12,2026-06-12 14:31:00,610.0,611.29,610.0,611.28,286,17465991.0
300757.SZ,罗博特科,1781245920000,2026-06-12,2026-06-12 14:32:00,611.17,611.99,611.17,611.89,222,13579092.0
300757.SZ,罗博特科,1781245980000,2026-06-12,2026-06-12 14:33:00,611.89,611.93,610.31,610.31,262,16015237.0
300757.SZ,罗博特科,1781246040000,2026-06-12,2026-06-12 14:34:00,610.01,610.5,609.66,609.66,196,11956320.0
300757.SZ,罗博特科,1781246100000,2026-06-12,2026-06-12 14:35:00,609.53,609.53,609.01,609.01,252,15353696.0
300757.SZ,罗博特科,1781246160000,2026-06-12,2026-06-12 14:36:00,609.1,609.12,608.11,608.12,217,13209540.0
300757.SZ,罗博特科,1781246220000,2026-06-12,2026-06-12 14:37:00,608.12,608.12,608.02,608.02,194,11795076.0
300757.SZ,罗博特科,1781246280000,2026-06-12,2026-06-12 14:38:00,608.02,608.03,607.94,607.98,223,13574005.0
300757.SZ,罗博特科,1781246340000,2026-06-12,2026-06-12 14:39:00,608.0,608.15,608.0,608.03,226,13742236.0
300757.SZ,罗博特科,1781246400000,2026-06-12,2026-06-12 14:40:00,608.02,608.47,608.02,608.25,198,12041433.0
300757.SZ,罗博特科,1781246460000,2026-06-12,2026-06-12 14:41:00,608.01,608.01,605.97,605.97,263,15961595.0
300757.SZ,罗博特科,1781246520000,2026-06-12,2026-06-12 14:42:00,605.94,605.94,604.0,604.0,274,16573663.0
300757.SZ,罗博特科,1781246580000,2026-06-12,2026-06-12 14:43:00,603.99,603.99,603.7,603.97,278,16789951.0
300757.SZ,罗博特科,1781246640000,2026-06-12,2026-06-12 14:44:00,603.97,603.97,603.69,603.69,201,12136996.0
300757.SZ,罗博特科,1781246700000,2026-06-12,2026-06-12 14:45:00,603.69,603.69,603.52,603.63,295,17806843.0
300757.SZ,罗博特科,1781246760000,2026-06-12,2026-06-12 14:46:00,603.67,605.23,603.65,605.05,307,18558008.0
300757.SZ,罗博特科,1781246820000,2026-06-12,2026-06-12 14:47:00,604.86,604.86,602.64,602.64,483,29168888.0
300757.SZ,罗博特科,1781246880000,2026-06-12,2026-06-12 14:48:00,602.5,602.5,601.44,601.44,326,19617760.0
300757.SZ,罗博特科,1781246940000,2026-06-12,2026-06-12 14:49:00,601.1,601.59,601.1,601.55,438,26343141.0
300757.SZ,罗博特科,1781247000000,2026-06-12,2026-06-12 14:50:00,601.57,602.9,601.38,602.9,469,28216188.0
300757.SZ,罗博特科,1781247060000,2026-06-12,2026-06-12 14:51:00,603.51,603.92,602.63,603.92,307,18534439.0
300757.SZ,罗博特科,1781247120000,2026-06-12,2026-06-12 14:52:00,603.98,603.99,603.92,603.98,196,11837699.0
300757.SZ,罗博特科,1781247180000,2026-06-12,2026-06-12 14:53:00,603.98,605.97,603.98,605.84,567,34318306.0
300757.SZ,罗博特科,1781247240000,2026-06-12,2026-06-12 14:54:00,605.7,605.7,603.93,603.97,417,25202728.0
300757.SZ,罗博特科,1781247300000,2026-06-12,2026-06-12 14:55:00,603.92,603.92,603.0,603.0,264,15928851.0
300757.SZ,罗博特科,1781247360000,2026-06-12,2026-06-12 14:56:00,603.0,603.0,601.69,601.69,369,22235250.0
300757.SZ,罗博特科,1781247420000,2026-06-12,2026-06-12 14:57:00,601.55,602.0,601.01,601.01,429,25801073.0
300757.SZ,罗博特科,1781247480000,2026-06-12,2026-06-12 14:58:00,601.06,601.06,601.06,601.06,23,1382322.0
300757.SZ,罗博特科,1781247540000,2026-06-12,2026-06-12 14:59:00,601.06,601.06,601.06,601.06,0,0.0
300757.SZ,罗博特科,1781247600000,2026-06-12,2026-06-12 15:00:00,600.0,600.0,600.0,600.0,2359,141540000.0
300757.SZ,罗博特科,1781487000000,2026-06-15,2026-06-15 09:30:00,608.8,608.8,608.8,608.8,455,27700400.0
300757.SZ,罗博特科,1781487060000,2026-06-15,2026-06-15 09:31:00,608.88,611.0,598.0,600.0,2402,144936972.0
