symbol,name,timestamp,trade_date,trade_time,open,high,low,close,volume,amount
601869.SH,长飞光纤,1782353160000,2026-06-25,2026-06-25 10:06:00,597.37,599.85,597.37,599.85,599,35868132.0
601869.SH,长飞光纤,1782353220000,2026-06-25,2026-06-25 10:07:00,599.88,599.88,590.45,590.45,963,57470714.0
601869.SH,长飞光纤,1782353280000,2026-06-25,2026-06-25 10:08:00,590.45,590.45,588.94,588.97,806,47521378.0
601869.SH,长飞光纤,1782353340000,2026-06-25,2026-06-25 10:09:00,588.78,590.45,586.99,587.0,1125,66244607.0
601869.SH,长飞光纤,1782353400000,2026-06-25,2026-06-25 10:10:00,586.32,592.75,586.32,589.22,875,51623496.0
601869.SH,长飞光纤,1782353460000,2026-06-25,2026-06-25 10:11:00,588.69,588.69,586.0,586.98,738,43321985.0
601869.SH,长飞光纤,1782353520000,2026-06-25,2026-06-25 10:12:00,587.0,587.0,586.0,586.65,621,36393643.0
601869.SH,长飞光纤,1782353580000,2026-06-25,2026-06-25 10:13:00,586.65,588.05,586.01,586.99,677,39744056.0
601869.SH,长飞光纤,1782353640000,2026-06-25,2026-06-25 10:14:00,586.01,587.25,585.01,587.25,691,40484041.0
601869.SH,长飞光纤,1782353700000,2026-06-25,2026-06-25 10:15:00,587.44,589.94,587.44,589.94,599,35283767.0
601869.SH,长飞光纤,1782353760000,2026-06-25,2026-06-25 10:16:00,589.9,591.0,587.0,587.0,570,33609111.0
601869.SH,长飞光纤,1782353820000,2026-06-25,2026-06-25 10:17:00,587.0,589.72,587.0,589.72,452,26596276.0
601869.SH,长飞光纤,1782353880000,2026-06-25,2026-06-25 10:18:00,589.72,592.48,589.72,592.48,434,25611628.0
601869.SH,长飞光纤,1782353940000,2026-06-25,2026-06-25 10:19:00,592.91,593.73,591.0,591.69,958,56747995.0
601869.SH,长飞光纤,1782354000000,2026-06-25,2026-06-25 10:20:00,592.43,593.11,592.4,593.1,482,28565071.0
601869.SH,长飞光纤,1782354060000,2026-06-25,2026-06-25 10:21:00,593.99,594.5,591.99,592.0,694,41176826.0
601869.SH,长飞光纤,1782354120000,2026-06-25,2026-06-25 10:22:00,592.0,592.0,587.15,587.15,475,27992476.0
601869.SH,长飞光纤,1782354180000,2026-06-25,2026-06-25 10:23:00,587.2,587.8,585.1,585.1,530,31077246.0
601869.SH,长飞光纤,1782354240000,2026-06-25,2026-06-25 10:24:00,585.1,588.0,585.1,587.03,541,31728703.0
601869.SH,长飞光纤,1782354300000,2026-06-25,2026-06-25 10:25:00,587.0,587.48,585.5,585.5,420,24626672.0
601869.SH,长飞光纤,1782354360000,2026-06-25,2026-06-25 10:26:00,586.06,588.89,586.06,587.92,495,29124954.0
601869.SH,长飞光纤,1782354420000,2026-06-25,2026-06-25 10:27:00,587.49,587.49,583.66,585.11,993,58059556.0
601869.SH,长飞光纤,1782354480000,2026-06-25,2026-06-25 10:28:00,584.09,586.0,583.9,585.61,544,31832597.0
601869.SH,长飞光纤,1782354540000,2026-06-25,2026-06-25 10:29:00,585.61,586.0,584.7,586.0,446,26105958.0
601869.SH,长飞光纤,1782354600000,2026-06-25,2026-06-25 10:30:00,587.0,592.0,586.66,591.97,328,19341983.0
601869.SH,长飞光纤,1782354660000,2026-06-25,2026-06-25 10:31:00,592.0,592.0,590.0,591.95,563,33230644.0
601869.SH,长飞光纤,1782354720000,2026-06-25,2026-06-25 10:32:00,591.98,591.98,587.76,588.88,264,15617769.0
601869.SH,长飞光纤,1782354780000,2026-06-25,2026-06-25 10:33:00,588.88,590.5,588.88,589.81,330,19467094.0
601869.SH,长飞光纤,1782354840000,2026-06-25,2026-06-25 10:34:00,590.5,593.73,589.29,593.73,578,34222016.0
601869.SH,长飞光纤,1782354900000,2026-06-25,2026-06-25 10:35:00,593.64,593.64,588.58,588.89,551,32588848.0
601869.SH,长飞光纤,1782354960000,2026-06-25,2026-06-25 10:36:00,588.0,588.89,587.0,587.47,335,19689497.0
601869.SH,长飞光纤,1782355020000,2026-06-25,2026-06-25 10:37:00,587.03,587.8,585.85,585.85,329,19309917.0
601869.SH,长飞光纤,1782355080000,2026-06-25,2026-06-25 10:38:00,585.85,587.01,585.0,585.0,640,37496717.0
601869.SH,长飞光纤,1782355140000,2026-06-25,2026-06-25 10:39:00,585.0,585.0,583.49,583.5,602,35139850.0
601869.SH,长飞光纤,1782355200000,2026-06-25,2026-06-25 10:40:00,583.03,583.88,582.6,583.76,509,29687023.0
601869.SH,长飞光纤,1782355260000,2026-06-25,2026-06-25 10:41:00,583.79,584.02,578.11,578.11,974,56583587.0
601869.SH,长飞光纤,1782355320000,2026-06-25,2026-06-25 10:42:00,578.1,580.9,578.0,580.68,644,37337932.0
601869.SH,长飞光纤,1782355380000,2026-06-25,2026-06-25 10:43:00,580.68,580.88,575.99,575.99,657,37967326.0
601869.SH,长飞光纤,1782355440000,2026-06-25,2026-06-25 10:44:00,575.98,579.02,575.9,578.88,743,42874305.0
601869.SH,长飞光纤,1782355500000,2026-06-25,2026-06-25 10:45:00,578.01,579.02,575.0,575.35,841,48462435.0
601869.SH,长飞光纤,1782355560000,2026-06-25,2026-06-25 10:46:00,575.84,577.44,575.0,577.43,600,34497797.0
601869.SH,长飞光纤,1782355620000,2026-06-25,2026-06-25 10:47:00,575.5,577.46,573.24,574.5,1169,67173909.0
601869.SH,长飞光纤,1782355680000,2026-06-25,2026-06-25 10:48:00,574.5,576.98,574.5,576.98,341,19636745.0
601869.SH,长飞光纤,1782355740000,2026-06-25,2026-06-25 10:49:00,576.98,578.0,575.0,575.67,663,38179676.0
601869.SH,长飞光纤,1782355800000,2026-06-25,2026-06-25 10:50:00,575.67,575.94,570.0,570.39,1103,63139492.0
601869.SH,长飞光纤,1782355860000,2026-06-25,2026-06-25 10:51:00,570.39,570.39,566.6,567.63,1747,99348371.0
601869.SH,长飞光纤,1782355920000,2026-06-25,2026-06-25 10:52:00,567.59,567.59,566.75,567.49,1641,93060615.0
601869.SH,长飞光纤,1782355980000,2026-06-25,2026-06-25 10:53:00,567.56,570.35,567.56,568.78,1074,61166313.0
601869.SH,长飞光纤,1782356040000,2026-06-25,2026-06-25 10:54:00,568.77,568.77,566.4,566.41,1130,64109374.0
601869.SH,长飞光纤,1782356100000,2026-06-25,2026-06-25 10:55:00,566.4,570.49,566.4,570.0,472,26826504.0
