sym,date,net_pct,cum_net_pct
603950.SH,2025-11-25,0.4776,0.4776
603950.SH,2025-11-26,0.215,0.6926
603950.SH,2025-11-27,1.141,1.8336
603950.SH,2025-11-27,-0.1043,1.7293
603950.SH,2025-11-28,-0.04,1.6893
603950.SH,2025-12-01,0.9959,2.6852
603950.SH,2025-12-01,0.1908,2.876
603950.SH,2025-12-01,0.19,3.066
603950.SH,2025-12-02,0.6565,3.7225
603950.SH,2025-12-02,0.5533,4.2758
603950.SH,2025-12-03,-0.5355,3.7403
300736.SZ,2025-12-04,1.076,4.8163
603950.SH,2025-12-04,0.7173,5.5336
603950.SH,2025-12-04,-0.3382,5.1954
002932.SZ,2025-12-05,0.0691,5.2645
603950.SH,2025-12-05,0.4984,5.7629
300142.SZ,2025-12-05,0.3057,6.0686
300736.SZ,2025-12-05,-0.6101,5.4585
603950.SH,2025-12-05,0.6995,6.158
600249.SH,2025-12-05,0.2785,6.4365
300142.SZ,2025-12-05,0.6497,7.0862
300736.SZ,2025-12-05,0.1574,7.2436
300142.SZ,2025-12-05,0.2164,7.46
300736.SZ,2025-12-05,0.0092,7.4692
920670.BJ,2025-12-08,0.3456,7.8148
300736.SZ,2025-12-08,2.3363,10.1511
920640.BJ,2025-12-08,0.5557,10.7068
920826.BJ,2025-12-08,0.8321,11.5389
688347.SH,2025-12-08,0.1695,11.7084
002294.SZ,2025-12-08,0.0927,11.8011
300480.SZ,2025-12-08,0.0217,11.8228
603337.SH,2025-12-08,0.1125,11.9353
688135.SH,2025-12-08,-0.1076,11.8277
300003.SZ,2025-12-08,-0.1028,11.7249
920489.BJ,2025-12-08,0.1748,11.8997
600868.SH,2025-12-08,-0.04,11.8597
688608.SH,2025-12-08,-0.0005,11.8592
300568.SZ,2025-12-08,-0.17,11.6892
000572.SZ,2025-12-08,0.6892,12.3784
603950.SH,2025-12-08,0.7531,13.1315
002443.SZ,2025-12-08,0.2109,13.3424
600689.SH,2025-12-08,0.0289,13.3713
688670.SH,2025-12-08,0.2608,13.6321
920725.BJ,2025-12-08,0.2564,13.8885
300142.SZ,2025-12-08,0.5542,14.4427
920670.BJ,2025-12-08,0.0242,14.4669
920374.BJ,2025-12-08,0.3219,14.7888
688038.SH,2025-12-08,0.1325,14.9213
001311.SZ,2025-12-08,0.7642,15.6855
603337.SH,2025-12-08,0.1137,15.7992
603113.SH,2025-12-08,2.0496,17.8488
300736.SZ,2025-12-08,0.0576,17.9064
603950.SH,2025-12-08,2.6926,20.599
300736.SZ,2025-12-08,0.7574,21.3564
688347.SH,2025-12-09,0.8454,22.2018
688578.SH,2025-12-09,0.1224,22.3242
002008.SZ,2025-12-09,0.0877,22.4119
300604.SZ,2025-12-09,0.4153,22.8272
300003.SZ,2025-12-09,0.2108,23.038
000507.SZ,2025-12-09,0.3359,23.3739
603337.SH,2025-12-09,0.2934,23.6673
603175.SH,2025-12-09,0.9006,24.5679
920826.BJ,2025-12-09,0.8398,25.4077
301137.SZ,2025-12-09,0.1886,25.5963
002791.SZ,2025-12-09,0.1891,25.7854
603950.SH,2025-12-09,0.53,26.3154
000962.SZ,2025-12-09,0.6189,26.9343
300197.SZ,2025-12-09,-0.04,26.8943
600528.SH,2025-12-09,-0.1658,26.7285
300368.SZ,2025-12-09,0.1552,26.8837
301303.SZ,2025-12-09,0.0887,26.9724
300568.SZ,2025-12-09,0.7605,27.7329
300518.SZ,2025-12-09,1.5624,29.2953
688392.SH,2025-12-09,0.2553,29.5506
001202.SZ,2025-12-09,0.1513,29.7019
002294.SZ,2025-12-09,1.0754,30.7773
301369.SZ,2025-12-09,0.1161,30.8934
688616.SH,2025-12-09,0.04,30.9334
603236.SH,2025-12-09,0.1556,31.089
920725.BJ,2025-12-09,-0.5805,30.5085
688244.SH,2025-12-09,0.2525,30.761
300691.SZ,2025-12-09,-0.0966,30.6644
002173.SZ,2025-12-09,0.0523,30.7167
300664.SZ,2025-12-09,0.137,30.8537
603334.SH,2025-12-09,0.5489,31.4026
300184.SZ,2025-12-09,0.1553,31.5579
300736.SZ,2025-12-09,0.9479,32.5058
000037.SZ,2025-12-09,0.5321,33.0379
600551.SH,2025-12-09,0.079,33.1169
600249.SH,2025-12-09,0.599,33.7159
300557.SZ,2025-12-09,0.1978,33.9137
603282.SH,2025-12-09,0.5645,34.4782
300889.SZ,2025-12-09,1.512,35.9902
001311.SZ,2025-12-09,0.7564,36.7466
300542.SZ,2025-12-09,0.6552,37.4018
920640.BJ,2025-12-09,1.7407,39.1425
300547.SZ,2025-12-09,0.5379,39.6804
688252.SH,2025-12-09,0.0498,39.7302
300264.SZ,2025-12-09,0.3992,40.1294
301526.SZ,2025-12-09,3.8529,43.9823
688619.SH,2025-12-09,1.337,45.3193
603938.SH,2025-12-09,-0.1507,45.1686
002008.SZ,2025-12-09,0.8719,46.0405
301303.SZ,2025-12-09,0.0885,46.129
300604.SZ,2025-12-09,1.1947,47.3237
002149.SZ,2025-12-09,3.8666,51.1903
603175.SH,2025-12-09,1.3306,52.5209
688347.SH,2025-12-09,0.8559,53.3768
920826.BJ,2025-12-09,1.6129,54.9897
300480.SZ,2025-12-09,0.4538,55.4435
301369.SZ,2025-12-09,-0.1293,55.3142
000523.SZ,2025-12-09,1.6743,56.9885
002791.SZ,2025-12-09,0.1895,57.178
000037.SZ,2025-12-09,1.2317,58.4097
600689.SH,2025-12-09,0.0281,58.4378
300736.SZ,2025-12-09,1.6335,60.0713
301137.SZ,2025-12-09,0.4844,60.5557
300146.SZ,2025-12-09,0.6426,61.1983
601088.SH,2025-12-09,0.2793,61.4776
000962.SZ,2025-12-09,0.5084,61.986
001311.SZ,2025-12-09,1.2929,63.2789
002008.SZ,2025-12-09,0.6256,63.9045
301526.SZ,2025-12-09,2.3742,66.2787
600624.SH,2025-12-09,-0.3825,65.8962
603175.SH,2025-12-09,0.4526,66.3488
300557.SZ,2025-12-09,0.3001,66.6489
603917.SH,2025-12-09,0.9137,67.5626
300547.SZ,2025-12-09,-0.3893,67.1733
603334.SH,2025-12-09,0.0283,67.2016
300142.SZ,2025-12-09,-0.04,67.1616
002745.SZ,2025-12-09,-0.04,67.1216
688347.SH,2025-12-09,0.8354,67.957
300691.SZ,2025-12-09,-0.04,67.917
600249.SH,2025-12-09,-0.2,67.717
300568.SZ,2025-12-09,1.6819,69.3989
001311.SZ,2025-12-09,0.5771,69.976
002294.SZ,2025-12-09,-0.1052,69.8708
603950.SH,2025-12-09,0.9271,70.7979
920670.BJ,2025-12-09,0.4251,71.223
300395.SZ,2025-12-09,2.0579,73.2809
301526.SZ,2025-12-09,2.2771,75.558
688608.SH,2025-12-09,0.2859,75.8439
300480.SZ,2025-12-09,0.4547,76.2986
920725.BJ,2025-12-09,1.2961,77.5947
300889.SZ,2025-12-09,1.8252,79.4199
603175.SH,2025-12-09,1.2103,80.6302
301303.SZ,2025-12-09,0.282,80.9122
300557.SZ,2025-12-09,0.1297,81.0419
920541.BJ,2025-12-09,-0.8603,80.1816
600845.SH,2025-12-09,0.8147,80.9963
688578.SH,2025-12-09,0.2138,81.2101
002294.SZ,2025-12-09,-0.2193,80.9908
688347.SH,2025-12-09,0.9264,81.9172
300003.SZ,2025-12-09,-0.1031,81.8141
600689.SH,2025-12-09,0.6468,82.4609
000572.SZ,2025-12-09,1.2904,83.7513
600868.SH,2025-12-09,0.2274,83.9787
688670.SH,2025-12-09,0.5446,84.5233
688038.SH,2025-12-09,0.3131,84.8364
688616.SH,2025-12-09,0.3613,85.1977
300441.SZ,2025-12-09,0.4741,85.6718
002149.SZ,2025-12-09,-0.3374,85.3344
603337.SH,2025-12-09,0.1416,85.476
688619.SH,2025-12-09,0.3581,85.8341
300518.SZ,2025-12-09,-0.3929,85.4412
002008.SZ,2025-12-09,0.114,85.5552
300395.SZ,2025-12-09,0.0438,85.599
300604.SZ,2025-12-09,1.3755,86.9745
920640.BJ,2025-12-09,0.5309,87.5054
920489.BJ,2025-12-09,-0.04,87.4654
001317.SZ,2025-12-09,-0.4474,87.018
002337.SZ,2025-12-09,-1.4463,85.5717
688135.SH,2025-12-09,0.0627,85.6344
688616.SH,2025-12-09,0.2014,85.8358
688608.SH,2025-12-09,0.2704,86.1062
920725.BJ,2025-12-09,1.3752,87.4814
300736.SZ,2025-12-10,3.1765,90.6579
001317.SZ,2025-12-10,1.0464,91.7043
002337.SZ,2025-12-10,-0.04,91.6643
000037.SZ,2025-12-10,0.6504,92.3147
300604.SZ,2025-12-10,1.0269,93.3416
600249.SH,2025-12-10,0.7524,94.094
002149.SZ,2025-12-10,2.6334,96.7274
300938.SZ,2025-12-10,0.8895,97.6169
000523.SZ,2025-12-10,-0.04,97.5769
600675.SH,2025-12-10,-0.04,97.5369
000572.SZ,2025-12-10,1.1441,98.681
600689.SH,2025-12-10,0.4395,99.1205
688578.SH,2025-12-10,0.6886,99.8091
300142.SZ,2025-12-10,0.6618,100.4709
300003.SZ,2025-12-10,0.1521,100.623
920489.BJ,2025-12-10,0.1234,100.7464
300518.SZ,2025-12-10,0.5528,101.2992
300146.SZ,2025-12-10,0.3881,101.6873
920541.BJ,2025-12-10,0.5651,102.2524
601128.SH,2025-12-10,0.2401,102.4925
603337.SH,2025-12-10,0.5613,103.0538
600528.SH,2025-12-10,0.3397,103.3935
920374.BJ,2025-12-10,1.2587,104.6522
301369.SZ,2025-12-10,0.9211,105.5733
301137.SZ,2025-12-10,0.496,106.0693
002791.SZ,2025-12-10,0.0523,106.1216
300197.SZ,2025-12-10,0.4919,106.6135
601916.SH,2025-12-10,0.2847,106.8982
301203.SZ,2025-12-10,0.8854,107.7836
603175.SH,2025-12-10,1.2394,109.023
688616.SH,2025-12-10,0.6147,109.6377
688038.SH,2025-12-10,0.9221,110.5598
688244.SH,2025-12-10,2.616,113.1758
688619.SH,2025-12-10,0.6417,113.8175
603950.SH,2025-12-10,0.7767,114.5942
688252.SH,2025-12-10,0.6516,115.2458
688135.SH,2025-12-10,0.2031,115.4489
003031.SZ,2025-12-10,1.0597,116.5086
603917.SH,2025-12-10,0.725,117.2336
002294.SZ,2025-12-10,-0.2066,117.027
300547.SZ,2025-12-10,0.316,117.343
001311.SZ,2025-12-10,0.2872,117.6302
603334.SH,2025-12-10,0.4222,118.0524
002443.SZ,2025-12-10,0.7263,118.7787
300395.SZ,2025-12-10,5.2137,123.9924
300542.SZ,2025-12-10,1.0093,125.0017
688578.SH,2025-12-10,0.7234,125.7251
300368.SZ,2025-12-10,-0.9479,124.7772
603337.SH,2025-12-10,0.6994,125.4766
603282.SH,2025-12-10,0.2151,125.6917
688347.SH,2025-12-10,-0.04,125.6517
688608.SH,2025-12-10,0.3643,126.016
688670.SH,2025-12-10,3.8571,129.8731
002791.SZ,2025-12-10,0.0063,129.8794
920670.BJ,2025-12-10,-1.3247,128.5547
300264.SZ,2025-12-10,-0.04,128.5147
920725.BJ,2025-12-10,0.3755,128.8902
002008.SZ,2025-12-10,0.478,129.3682
002745.SZ,2025-12-10,-0.5759,128.7923
688392.SH,2025-12-10,3.5417,132.334
002932.SZ,2025-12-10,0.3998,132.7338
600551.SH,2025-12-10,0.4368,133.1706
603236.SH,2025-12-10,1.2233,134.3939
300184.SZ,2025-12-10,0.1582,134.5521
300557.SZ,2025-12-10,0.2981,134.8502
300736.SZ,2025-12-10,-0.73,134.1202
300568.SZ,2025-12-10,-4.1591,129.9611
601128.SH,2025-12-10,-0.1827,129.7784
600249.SH,2025-12-10,-0.6883,129.0901
688347.SH,2025-12-10,0.0787,129.1688
300142.SZ,2025-12-10,0.0471,129.2159
002603.SZ,2025-12-10,0.6524,129.8683
688578.SH,2025-12-10,-0.0095,129.8588
688038.SH,2025-12-10,-0.4054,129.4534
600479.SH,2025-12-10,-0.2316,129.2218
603950.SH,2025-12-10,1.0304,130.2522
603175.SH,2025-12-10,-0.223,130.0292
000572.SZ,2025-12-10,5.3864,135.4156
001317.SZ,2025-12-10,0.3968,135.8124
601088.SH,2025-12-10,0.2829,136.0953
002149.SZ,2025-12-10,1.817,137.9123
688578.SH,2025-12-10,0.245,138.1573
603337.SH,2025-12-10,0.3147,138.472
002443.SZ,2025-12-10,-0.04,138.432
002294.SZ,2025-12-10,-0.3271,138.1049
600479.SH,2025-12-10,0.2487,138.3536
000523.SZ,2025-12-10,-0.3249,138.0287
002603.SZ,2025-12-10,0.6493,138.678
000788.SZ,2025-12-10,1.1434,139.8214
688608.SH,2025-12-10,0.338,140.1594
300197.SZ,2025-12-10,0.4948,140.6542
920640.BJ,2025-12-10,0.2234,140.8776
300480.SZ,2025-12-10,0.1468,141.0244
603917.SH,2025-12-10,0.5179,141.5423
300146.SZ,2025-12-10,0.7332,142.2755
688670.SH,2025-12-10,1.3388,143.6143
300542.SZ,2025-12-10,1.2414,144.8557
688244.SH,2025-12-10,0.0824,144.9381
000962.SZ,2025-12-10,-0.4075,144.5306
300395.SZ,2025-12-10,2.6299,147.1605
002008.SZ,2025-12-10,0.0631,147.2236
688252.SH,2025-12-10,0.2815,147.5051
688347.SH,2025-12-10,0.0794,147.5845
603337.SH,2025-12-10,0.0362,147.6207
002791.SZ,2025-12-10,-1.5235,146.0972
003031.SZ,2025-12-10,0.9014,146.9986
603282.SH,2025-12-10,-0.3464,146.6522
301526.SZ,2025-12-10,0.8738,147.526
301137.SZ,2025-12-10,1.0977,148.6237
300518.SZ,2025-12-10,0.197,148.8207
920725.BJ,2025-12-10,0.1551,148.9758
600528.SH,2025-12-10,0.7166,149.6924
001202.SZ,2025-12-10,1.247,150.9394
300604.SZ,2025-12-10,1.499,152.4384
920670.BJ,2025-12-10,0.845,153.2834
600845.SH,2025-12-10,0.6903,153.9737
002603.SZ,2025-12-10,0.4164,154.3901
603330.SH,2025-12-10,0.6179,155.008
300547.SZ,2025-12-10,1.1169,156.1249
300691.SZ,2025-12-10,0.8341,156.959
688616.SH,2025-12-10,0.2871,157.2461
920374.BJ,2025-12-10,1.1119,158.358
920826.BJ,2025-12-10,1.1127,159.4707
688392.SH,2025-12-10,0.9116,160.3823
300938.SZ,2025-12-10,0.1903,160.5726
000572.SZ,2025-12-10,0.8793,161.4519
001317.SZ,2025-12-10,0.0808,161.5327
300736.SZ,2025-12-10,0.7657,162.2984
301203.SZ,2025-12-10,0.4196,162.718
002294.SZ,2025-12-10,-0.327,162.391
300568.SZ,2025-12-10,-0.5888,161.8022
688252.SH,2025-12-10,0.1876,161.9898
603175.SH,2025-12-10,-0.0541,161.9357
300441.SZ,2025-12-10,0.7443,162.68
600689.SH,2025-12-10,-0.1091,162.5709
688670.SH,2025-12-10,0.4815,163.0524
688135.SH,2025-12-10,0.3374,163.3898
300146.SZ,2025-12-10,0.2998,163.6896
688578.SH,2025-12-10,-0.3128,163.3768
688608.SH,2025-12-10,-0.5235,162.8533
600479.SH,2025-12-10,-0.04,162.8133
002008.SZ,2025-12-10,0.2163,163.0296
301369.SZ,2025-12-10,1.9556,164.9852
601088.SH,2025-12-10,0.1339,165.1191
300480.SZ,2025-12-11,0.8279,165.947
603113.SH,2025-12-11,1.0436,166.9906
300736.SZ,2025-12-11,1.3685,168.3591
300264.SZ,2025-12-11,0.8569,169.216
688608.SH,2025-12-11,0.4385,169.6545
300542.SZ,2025-12-11,1.7714,171.4259
300518.SZ,2025-12-11,1.2085,172.6344
002173.SZ,2025-12-11,0.7237,173.3581
300889.SZ,2025-12-11,0.7382,174.0963
600528.SH,2025-12-11,0.2109,174.3072
300003.SZ,2025-12-11,0.2803,174.5875
002745.SZ,2025-12-11,0.1791,174.7666
002603.SZ,2025-12-11,0.8152,175.5818
688244.SH,2025-12-11,3.1179,178.6997
000037.SZ,2025-12-11,0.3109,179.0106
603334.SH,2025-12-11,0.4421,179.4527
600689.SH,2025-12-11,0.1701,179.6228
301203.SZ,2025-12-11,0.4886,180.1114
300557.SZ,2025-12-11,0.4323,180.5437
688347.SH,2025-12-11,0.3905,180.9342
601128.SH,2025-12-11,0.2441,181.1783
301137.SZ,2025-12-11,2.3539,183.5322
920725.BJ,2025-12-11,0.5358,184.068
920541.BJ,2025-12-11,-0.268,183.8
002008.SZ,2025-12-11,0.8551,184.6551
002149.SZ,2025-12-11,0.6071,185.2622
603334.SH,2025-12-11,0.3474,185.6096
002745.SZ,2025-12-11,0.7309,186.3405
300547.SZ,2025-12-11,0.4056,186.7461
002791.SZ,2025-12-11,0.1437,186.8898
688252.SH,2025-12-11,-0.04,186.8498
003031.SZ,2025-12-11,2.462,189.3118
601366.SH,2025-12-11,-0.04,189.2718
688392.SH,2025-12-11,2.1004,191.3722
300604.SZ,2025-12-11,1.139,192.5112
300142.SZ,2025-12-11,-0.2142,192.297
603175.SH,2025-12-11,1.6649,193.9619
300184.SZ,2025-12-11,-0.1392,193.8227
300518.SZ,2025-12-11,2.0965,195.9192
001202.SZ,2025-12-11,0.8609,196.7801
920640.BJ,2025-12-11,1.6621,198.4422
301137.SZ,2025-12-11,1.8292,200.2714
000962.SZ,2025-12-11,0.2833,200.5547
003031.SZ,2025-12-11,0.8404,201.3951
603113.SH,2025-12-11,0.4208,201.8159
603337.SH,2025-12-11,0.7492,202.5651
300568.SZ,2025-12-11,-0.8952,201.6699
603236.SH,2025-12-11,0.1582,201.8281
300604.SZ,2025-12-11,0.6386,202.4667
002149.SZ,2025-12-11,2.4912,204.9579
000572.SZ,2025-12-11,-3.3061,201.6518
002008.SZ,2025-12-11,1.0911,202.7429
000523.SZ,2025-12-11,-0.6317,202.1112
688038.SH,2025-12-11,-0.04,202.0712
003031.SZ,2025-12-11,1.3639,203.4351
300480.SZ,2025-12-11,0.8746,204.3097
603330.SH,2025-12-11,0.3595,204.6692
920670.BJ,2025-12-11,6.3789,211.0481
301303.SZ,2025-12-11,-0.1063,210.9418
920374.BJ,2025-12-11,4.492,215.4338
920826.BJ,2025-12-11,3.5423,218.9761
000962.SZ,2025-12-11,0.8648,219.8409
920489.BJ,2025-12-11,5.6583,225.4992
920725.BJ,2025-12-11,8.0866,233.5858
300518.SZ,2025-12-11,0.5394,234.1252
002443.SZ,2025-12-11,-0.9096,233.2156
300604.SZ,2025-12-11,1.4375,234.6531
688252.SH,2025-12-11,1.015,235.6681
603950.SH,2025-12-11,-0.4425,235.2256
920670.BJ,2025-12-11,0.5858,235.8114
603236.SH,2025-12-11,-0.0954,235.716
002603.SZ,2025-12-11,-0.2093,235.5067
688578.SH,2025-12-11,0.1646,235.6713
300736.SZ,2025-12-11,0.1495,235.8208
301526.SZ,2025-12-11,0.2299,236.0507
920541.BJ,2025-12-11,1.5337,237.5844
603282.SH,2025-12-11,-0.2469,237.3375
920374.BJ,2025-12-11,2.0235,239.361
600551.SH,2025-12-11,-0.8783,238.4827
603175.SH,2025-12-11,-0.48,238.0027
000037.SZ,2025-12-11,-0.3913,237.6114
688392.SH,2025-12-11,0.6431,238.2545
002149.SZ,2025-12-11,0.453,238.7075
002603.SZ,2025-12-11,0.298,239.0055
001311.SZ,2025-12-11,-0.1965,238.809
301303.SZ,2025-12-11,0.0929,238.9019
301137.SZ,2025-12-11,7.0226,245.9245
301203.SZ,2025-12-11,-0.1333,245.7912
002791.SZ,2025-12-11,0.0981,245.8893
300938.SZ,2025-12-11,0.0176,245.9069
002008.SZ,2025-12-11,0.4526,246.3595
300542.SZ,2025-12-11,-0.1447,246.2148
603236.SH,2025-12-11,0.1596,246.3744
688038.SH,2025-12-11,0.398,246.7724
300184.SZ,2025-12-11,0.1606,246.933
000962.SZ,2025-12-11,0.495,247.428
002324.SZ,2025-12-11,-0.2812,247.1468
002745.SZ,2025-12-11,0.2908,247.4376
300664.SZ,2025-12-11,0.1438,247.5814
603337.SH,2025-12-11,-0.243,247.3384
601088.SH,2025-12-11,-0.0151,247.3233
300568.SZ,2025-12-11,0.2698,247.5931
000572.SZ,2025-12-11,2.1475,249.7406
603917.SH,2025-12-11,0.3109,250.0515
600624.SH,2025-12-11,-0.2151,249.8364
603282.SH,2025-12-11,0.0642,249.9006
300395.SZ,2025-12-11,0.2815,250.1821
002294.SZ,2025-12-11,0.3843,250.5664
600479.SH,2025-12-11,-0.2342,250.3322
601128.SH,2025-12-11,0.101,250.4332
920670.BJ,2025-12-11,0.985,251.4182
301203.SZ,2025-12-11,0.5536,251.9718
300395.SZ,2025-12-12,1.7449,253.7167
920374.BJ,2025-12-12,0.6184,254.3351
688616.SH,2025-12-12,0.6261,254.9612
002603.SZ,2025-12-12,0.3046,255.2658
601916.SH,2025-12-12,0.2847,255.5505
603113.SH,2025-12-12,0.6031,256.1536
688578.SH,2025-12-12,1.5329,257.6865
600249.SH,2025-12-12,0.6426,258.3291
002149.SZ,2025-12-12,0.1535,258.4826
920640.BJ,2025-12-12,0.682,259.1646
003031.SZ,2025-12-12,1.0489,260.2135
301137.SZ,2025-12-12,1.4597,261.6732
920725.BJ,2025-12-12,0.8972,262.5704
002791.SZ,2025-12-12,0.2365,262.8069
002443.SZ,2025-12-12,0.9477,263.7546
000037.SZ,2025-12-12,0.9067,264.6613
300604.SZ,2025-12-12,2.6401,267.3014
300003.SZ,2025-12-12,0.3496,267.651
301303.SZ,2025-12-12,1.0843,268.7353
600689.SH,2025-12-12,1.0407,269.776
300736.SZ,2025-12-12,0.198,269.974
000572.SZ,2025-12-12,3.9817,273.9557
300146.SZ,2025-12-12,0.0459,274.0016
300547.SZ,2025-12-12,0.5979,274.5995
601366.SH,2025-12-12,-0.04,274.5595
300542.SZ,2025-12-12,0.96,275.5195
301203.SZ,2025-12-12,0.3071,275.8266
603938.SH,2025-12-12,0.5259,276.3525
603236.SH,2025-12-12,0.1843,276.5368
300938.SZ,2025-12-12,0.6451,277.1819
300184.SZ,2025-12-12,0.5673,277.7492
603282.SH,2025-12-12,0.9563,278.7055
920826.BJ,2025-12-12,2.7274,281.4329
603330.SH,2025-12-12,0.8983,282.3312
300441.SZ,2025-12-12,0.3568,282.688
000788.SZ,2025-12-12,0.7364,283.4244
603950.SH,2025-12-12,0.9252,284.3496
688619.SH,2025-12-12,0.0301,284.3797
300889.SZ,2025-12-12,-0.7588,283.6209
688608.SH,2025-12-12,1.8858,285.5067
600845.SH,2025-12-12,0.7493,286.256
300518.SZ,2025-12-12,-3.5497,282.7063
300736.SZ,2025-12-12,3.3735,286.0798
300557.SZ,2025-12-12,2.4583,288.5381
920489.BJ,2025-12-12,2.403,290.9411
600479.SH,2025-12-12,0.2541,291.1952
002443.SZ,2025-12-12,0.2081,291.4033
603282.SH,2025-12-12,0.2181,291.6214
301137.SZ,2025-12-12,2.9753,294.5967
688578.SH,2025-12-12,0.1439,294.7406
002294.SZ,2025-12-12,0.2634,295.004
688347.SH,2025-12-12,1.7863,296.7903
001317.SZ,2025-12-12,2.6919,299.4822
688392.SH,2025-12-12,1.1259,300.6081
301203.SZ,2025-12-12,0.1481,300.7562
688670.SH,2025-12-12,0.4025,301.1587
300395.SZ,2025-12-12,1.2158,302.3745
300547.SZ,2025-12-12,1.1732,303.5477
920670.BJ,2025-12-12,2.949,306.4967
688244.SH,2025-12-12,3.7969,310.2936
300142.SZ,2025-12-12,0.5795,310.8731
002603.SZ,2025-12-12,0.6508,311.5239
688135.SH,2025-12-12,2.2164,313.7403
600845.SH,2025-12-12,-0.1383,313.602
301369.SZ,2025-12-12,1.4872,315.0892
300889.SZ,2025-12-12,0.1862,315.2754
000962.SZ,2025-12-12,0.5569,315.8323
301203.SZ,2025-12-12,0.3989,316.2312
000037.SZ,2025-12-12,0.6561,316.8873
002337.SZ,2025-12-12,1.3707,318.258
300197.SZ,2025-12-12,1.0238,319.2818
603950.SH,2025-12-12,1.1157,320.3975
600551.SH,2025-12-12,0.2021,320.5996
001202.SZ,2025-12-12,0.1533,320.7529
920640.BJ,2025-12-12,3.6675,324.4204
300938.SZ,2025-12-12,0.2483,324.6687
300480.SZ,2025-12-12,0.3297,324.9984
300604.SZ,2025-12-12,-1.0222,323.9762
002294.SZ,2025-12-12,-0.6381,323.3381
002149.SZ,2025-12-12,-0.1146,323.2235
000572.SZ,2025-12-12,-0.1481,323.0754
002008.SZ,2025-12-12,0.4296,323.505
920725.BJ,2025-12-12,0.7734,324.2784
688252.SH,2025-12-12,0.2365,324.5149
603334.SH,2025-12-12,0.2614,324.7763
002791.SZ,2025-12-12,0.4213,325.1976
300557.SZ,2025-12-12,0.3289,325.5265
601088.SH,2025-12-12,0.1605,325.687
002324.SZ,2025-12-12,1.0143,326.7013
601128.SH,2025-12-12,-0.1818,326.5195
000523.SZ,2025-12-12,0.5811,327.1006
688392.SH,2025-12-12,2.1222,329.2228
600689.SH,2025-12-12,-0.04,329.1828
300395.SZ,2025-12-12,0.2555,329.4383
688347.SH,2025-12-12,0.0087,329.447
300518.SZ,2025-12-12,2.702,332.149
300604.SZ,2025-12-12,-1.1933,330.9557
001311.SZ,2025-12-12,1.5542,332.5099
300441.SZ,2025-12-12,0.4829,332.9928
688244.SH,2025-12-12,0.5879,333.5807
002149.SZ,2025-12-12,2.0994,335.6801
300264.SZ,2025-12-12,-0.1897,335.4904
920640.BJ,2025-12-12,-0.7745,334.7159
300557.SZ,2025-12-12,0.1265,334.8424
301137.SZ,2025-12-12,-6.4855,328.3569
688347.SH,2025-12-12,0.0562,328.4131
603950.SH,2025-12-12,-0.2452,328.1679
000962.SZ,2025-12-12,1.1243,329.2922
603917.SH,2025-12-12,0.6677,329.9599
003031.SZ,2025-12-12,-0.6269,329.333
603938.SH,2025-12-12,-0.0968,329.2362
920670.BJ,2025-12-12,0.4096,329.6458
300003.SZ,2025-12-12,0.4788,330.1246
603236.SH,2025-12-12,-0.137,329.9876
000507.SZ,2025-12-12,0.719,330.7066
601088.SH,2025-12-12,0.3357,331.0423
600624.SH,2025-12-12,-1.2244,329.8179
603330.SH,2025-12-12,0.4955,330.3134
002745.SZ,2025-12-12,-0.7023,329.6111
688135.SH,2025-12-12,0.7603,330.3714
300184.SZ,2025-12-12,1.0524,331.4238
603334.SH,2025-12-12,0.3525,331.7763
601128.SH,2025-12-12,0.529,332.3053
300664.SZ,2025-12-12,0.8758,333.1811
000037.SZ,2025-12-12,0.8902,334.0713
600689.SH,2025-12-12,1.3358,335.4071
301303.SZ,2025-12-12,0.4166,335.8237
301137.SZ,2025-12-12,1.9446,337.7683
002008.SZ,2025-12-12,0.875,338.6433
603282.SH,2025-12-12,-0.8825,337.7608
301526.SZ,2025-12-12,0.6702,338.431
002173.SZ,2025-12-12,-0.1355,338.2955
002932.SZ,2025-12-12,0.0164,338.3119
002294.SZ,2025-12-15,2.0902,340.4021
603330.SH,2025-12-15,0.3632,340.7653
002008.SZ,2025-12-15,0.8698,341.6351
300368.SZ,2025-12-15,0.582,342.2171
300664.SZ,2025-12-15,0.5156,342.7327
300568.SZ,2025-12-15,1.4525,344.1852
600689.SH,2025-12-15,0.9131,345.0983
000962.SZ,2025-12-15,1.1048,346.2031
603938.SH,2025-12-15,0.5808,346.7839
300003.SZ,2025-12-15,0.0247,346.8086
002149.SZ,2025-12-15,5.7468,352.5554
300938.SZ,2025-12-15,0.3689,352.9243
920640.BJ,2025-12-15,0.9337,353.858
603236.SH,2025-12-15,0.7944,354.6524
300146.SZ,2025-12-15,0.4741,355.1265
001202.SZ,2025-12-15,0.4224,355.5489
688670.SH,2025-12-15,1.0257,356.5746
603175.SH,2025-12-15,0.1652,356.7398
300557.SZ,2025-12-15,1.6421,358.3819
920826.BJ,2025-12-15,2.784,361.1659
000572.SZ,2025-12-15,2.4459,363.6118
300736.SZ,2025-12-15,0.7212,364.333
688578.SH,2025-12-15,1.4857,365.8187
603917.SH,2025-12-15,0.6029,366.4216
000788.SZ,2025-12-15,0.1175,366.5391
002745.SZ,2025-12-15,0.2926,366.8317
688252.SH,2025-12-15,0.3311,367.1628
300395.SZ,2025-12-15,2.0877,369.2505
