sym,date,net_pct,cum_net_pct
603950.SH,2025-11-25,0.4776,0.4776
603950.SH,2025-11-26,0.215,0.6926
603950.SH,2025-11-27,1.141,1.8336
603950.SH,2025-11-27,-0.1043,1.7293
603950.SH,2025-11-28,-0.04,1.6893
603950.SH,2025-12-01,0.9959,2.6852
603950.SH,2025-12-01,0.8561,3.5413
603950.SH,2025-12-01,0.19,3.7313
603950.SH,2025-12-02,0.6565,4.3878
603950.SH,2025-12-02,0.5533,4.9411
603950.SH,2025-12-02,0.9237,5.8648
603950.SH,2025-12-03,-0.5355,5.3293
603950.SH,2025-12-03,0.6919,6.0212
300736.SZ,2025-12-04,1.076,7.0972
603950.SH,2025-12-04,0.7173,7.8145
603950.SH,2025-12-04,-0.3382,7.4763
002932.SZ,2025-12-05,0.0691,7.5454
603950.SH,2025-12-05,0.4984,8.0438
300142.SZ,2025-12-05,0.3057,8.3495
300736.SZ,2025-12-05,-0.6101,7.7394
603950.SH,2025-12-05,0.6995,8.4389
600249.SH,2025-12-05,0.2785,8.7174
300142.SZ,2025-12-05,0.6497,9.3671
300736.SZ,2025-12-05,0.306,9.6731
300142.SZ,2025-12-05,0.2164,9.8895
300736.SZ,2025-12-05,0.0092,9.8987
920670.BJ,2025-12-08,0.3456,10.2443
300736.SZ,2025-12-08,2.3363,12.5806
920640.BJ,2025-12-08,0.5557,13.1363
920826.BJ,2025-12-08,0.8321,13.9684
688347.SH,2025-12-08,0.1695,14.1379
002294.SZ,2025-12-08,0.0927,14.2306
300480.SZ,2025-12-08,0.0217,14.2523
603337.SH,2025-12-08,0.1125,14.3648
688135.SH,2025-12-08,-0.1076,14.2572
300003.SZ,2025-12-08,-0.1028,14.1544
920489.BJ,2025-12-08,0.1748,14.3292
600868.SH,2025-12-08,-0.04,14.2892
688608.SH,2025-12-08,-0.0005,14.2887
300568.SZ,2025-12-08,-0.17,14.1187
000572.SZ,2025-12-08,0.6892,14.8079
603950.SH,2025-12-08,0.7531,15.561
002443.SZ,2025-12-08,0.2109,15.7719
600689.SH,2025-12-08,0.0289,15.8008
688670.SH,2025-12-08,0.2608,16.0616
920725.BJ,2025-12-08,0.2564,16.318
300142.SZ,2025-12-08,0.5542,16.8722
920670.BJ,2025-12-08,0.0242,16.8964
920374.BJ,2025-12-08,0.3219,17.2183
688038.SH,2025-12-08,0.1325,17.3508
001311.SZ,2025-12-08,0.7642,18.115
603337.SH,2025-12-08,0.1137,18.2287
603113.SH,2025-12-08,2.0496,20.2783
300736.SZ,2025-12-08,1.3562,21.6345
603950.SH,2025-12-08,1.054,22.6885
300736.SZ,2025-12-08,1.5737,24.2622
300736.SZ,2025-12-08,-0.3222,23.94
603950.SH,2025-12-08,0.0223,23.9623
603950.SH,2025-12-08,0.2106,24.1729
688347.SH,2025-12-09,0.8454,25.0183
688578.SH,2025-12-09,0.1224,25.1407
002008.SZ,2025-12-09,0.0877,25.2284
300604.SZ,2025-12-09,0.4153,25.6437
300003.SZ,2025-12-09,0.2108,25.8545
000507.SZ,2025-12-09,0.3359,26.1904
603337.SH,2025-12-09,0.2934,26.4838
603175.SH,2025-12-09,0.9006,27.3844
920826.BJ,2025-12-09,0.8398,28.2242
301137.SZ,2025-12-09,0.1886,28.4128
002791.SZ,2025-12-09,0.1891,28.6019
603950.SH,2025-12-09,0.53,29.1319
000962.SZ,2025-12-09,0.6189,29.7508
300197.SZ,2025-12-09,-0.04,29.7108
600528.SH,2025-12-09,-0.1658,29.545
300368.SZ,2025-12-09,0.1552,29.7002
301303.SZ,2025-12-09,0.0887,29.7889
300568.SZ,2025-12-09,0.7605,30.5494
300518.SZ,2025-12-09,1.5624,32.1118
688392.SH,2025-12-09,0.2553,32.3671
001202.SZ,2025-12-09,0.1513,32.5184
002294.SZ,2025-12-09,1.0754,33.5938
301369.SZ,2025-12-09,0.1161,33.7099
688616.SH,2025-12-09,0.04,33.7499
603236.SH,2025-12-09,0.1556,33.9055
920725.BJ,2025-12-09,-0.5805,33.325
688244.SH,2025-12-09,0.2525,33.5775
300691.SZ,2025-12-09,-0.0966,33.4809
002173.SZ,2025-12-09,0.0523,33.5332
300664.SZ,2025-12-09,0.137,33.6702
603334.SH,2025-12-09,0.5489,34.2191
300184.SZ,2025-12-09,0.1553,34.3744
300736.SZ,2025-12-09,0.9479,35.3223
300889.SZ,2025-12-09,2.0154,37.3377
000037.SZ,2025-12-09,0.5321,37.8698
600551.SH,2025-12-09,0.079,37.9488
600249.SH,2025-12-09,0.599,38.5478
300557.SZ,2025-12-09,0.1978,38.7456
603282.SH,2025-12-09,0.5645,39.3101
001311.SZ,2025-12-09,0.7564,40.0665
300542.SZ,2025-12-09,0.6552,40.7217
920640.BJ,2025-12-09,1.7407,42.4624
300547.SZ,2025-12-09,0.5379,43.0003
688252.SH,2025-12-09,0.0498,43.0501
300264.SZ,2025-12-09,0.3992,43.4493
301526.SZ,2025-12-09,3.8529,47.3022
688619.SH,2025-12-09,1.337,48.6392
603938.SH,2025-12-09,-0.1507,48.4885
002149.SZ,2025-12-09,3.8666,52.3551
002008.SZ,2025-12-09,0.8719,53.227
301303.SZ,2025-12-09,0.0885,53.3155
300604.SZ,2025-12-09,1.2286,54.5441
300395.SZ,2025-12-09,3.1302,57.6743
603175.SH,2025-12-09,0.9409,58.6152
688347.SH,2025-12-09,0.8559,59.4711
920826.BJ,2025-12-09,1.6129,61.084
300480.SZ,2025-12-09,0.4538,61.5378
301369.SZ,2025-12-09,-0.1293,61.4085
000523.SZ,2025-12-09,1.6743,63.0828
002791.SZ,2025-12-09,0.1895,63.2723
000037.SZ,2025-12-09,1.2317,64.504
600689.SH,2025-12-09,0.0281,64.5321
300736.SZ,2025-12-09,1.6335,66.1656
301137.SZ,2025-12-09,0.4844,66.65
300146.SZ,2025-12-09,0.6426,67.2926
601088.SH,2025-12-09,0.2793,67.5719
000962.SZ,2025-12-09,0.5084,68.0803
001311.SZ,2025-12-09,1.2929,69.3732
002008.SZ,2025-12-09,0.6256,69.9988
301526.SZ,2025-12-09,2.2443,72.2431
600624.SH,2025-12-09,-0.3825,71.8606
300889.SZ,2025-12-09,1.641,73.5016
603175.SH,2025-12-09,0.4526,73.9542
300557.SZ,2025-12-09,0.3001,74.2543
603917.SH,2025-12-09,0.9137,75.168
300547.SZ,2025-12-09,-0.3893,74.7787
603334.SH,2025-12-09,0.0283,74.807
300142.SZ,2025-12-09,-0.04,74.767
002745.SZ,2025-12-09,-0.04,74.727
688347.SH,2025-12-09,0.8354,75.5624
300691.SZ,2025-12-09,-0.04,75.5224
600249.SH,2025-12-09,-0.2,75.3224
300568.SZ,2025-12-09,1.6819,77.0043
001311.SZ,2025-12-09,0.5771,77.5814
002294.SZ,2025-12-09,-0.1052,77.4762
603950.SH,2025-12-09,1.2864,78.7626
920670.BJ,2025-12-09,0.4251,79.1877
002149.SZ,2025-12-09,1.3381,80.5258
300736.SZ,2025-12-09,4.0129,84.5387
301526.SZ,2025-12-09,2.6331,87.1718
688608.SH,2025-12-09,0.2859,87.4577
300480.SZ,2025-12-09,0.4547,87.9124
920725.BJ,2025-12-09,1.1667,89.0791
300604.SZ,2025-12-09,2.4105,91.4896
603175.SH,2025-12-09,0.9174,92.407
301303.SZ,2025-12-09,0.282,92.689
300557.SZ,2025-12-09,0.1297,92.8187
920541.BJ,2025-12-09,-0.8603,91.9584
600845.SH,2025-12-09,0.8147,92.7731
688578.SH,2025-12-09,0.2138,92.9869
002294.SZ,2025-12-09,-0.2193,92.7676
300568.SZ,2025-12-09,0.9436,93.7112
920826.BJ,2025-12-09,0.7577,94.4689
688347.SH,2025-12-09,0.9264,95.3953
300003.SZ,2025-12-09,-0.1031,95.2922
600689.SH,2025-12-09,0.6468,95.939
300736.SZ,2025-12-09,3.0582,98.9972
000572.SZ,2025-12-09,1.7417,100.7389
600868.SH,2025-12-09,0.2274,100.9663
688670.SH,2025-12-09,0.6707,101.637
688038.SH,2025-12-09,0.3131,101.9501
688616.SH,2025-12-09,0.3613,102.3114
300441.SZ,2025-12-09,0.4741,102.7855
603337.SH,2025-12-09,0.1416,102.9271
688619.SH,2025-12-09,0.3581,103.2852
300518.SZ,2025-12-09,1.914,105.1992
002008.SZ,2025-12-09,0.114,105.3132
300395.SZ,2025-12-09,0.0438,105.357
300604.SZ,2025-12-09,1.3755,106.7325
920640.BJ,2025-12-09,0.5309,107.2634
001317.SZ,2025-12-09,-0.4474,106.816
002337.SZ,2025-12-09,-1.4463,105.3697
688135.SH,2025-12-09,0.0627,105.4324
688616.SH,2025-12-09,0.2014,105.6338
688608.SH,2025-12-09,0.2704,105.9042
920725.BJ,2025-12-09,1.3752,107.2794
300736.SZ,2025-12-10,3.1765,110.4559
001317.SZ,2025-12-10,1.0464,111.5023
002337.SZ,2025-12-10,-0.04,111.4623
000037.SZ,2025-12-10,0.6504,112.1127
300604.SZ,2025-12-10,1.0269,113.1396
600249.SH,2025-12-10,0.7524,113.892
002149.SZ,2025-12-10,2.6334,116.5254
300938.SZ,2025-12-10,0.8895,117.4149
000523.SZ,2025-12-10,-0.04,117.3749
600675.SH,2025-12-10,-0.04,117.3349
000572.SZ,2025-12-10,1.1441,118.479
600689.SH,2025-12-10,0.4395,118.9185
688578.SH,2025-12-10,0.6886,119.6071
300142.SZ,2025-12-10,0.6618,120.2689
300003.SZ,2025-12-10,0.1521,120.421
920489.BJ,2025-12-10,0.1234,120.5444
300518.SZ,2025-12-10,0.5528,121.0972
300146.SZ,2025-12-10,0.3881,121.4853
920541.BJ,2025-12-10,0.5651,122.0504
601128.SH,2025-12-10,0.2401,122.2905
603337.SH,2025-12-10,0.5613,122.8518
600528.SH,2025-12-10,0.3397,123.1915
920374.BJ,2025-12-10,1.2587,124.4502
301369.SZ,2025-12-10,0.9211,125.3713
301137.SZ,2025-12-10,0.496,125.8673
002791.SZ,2025-12-10,0.0523,125.9196
300197.SZ,2025-12-10,0.4919,126.4115
601916.SH,2025-12-10,0.2847,126.6962
301203.SZ,2025-12-10,0.8854,127.5816
603175.SH,2025-12-10,1.2394,128.821
688616.SH,2025-12-10,0.6147,129.4357
300395.SZ,2025-12-10,2.8333,132.269
688038.SH,2025-12-10,0.9221,133.1911
688244.SH,2025-12-10,2.616,135.8071
688619.SH,2025-12-10,0.6417,136.4488
603950.SH,2025-12-10,0.7767,137.2255
688252.SH,2025-12-10,0.6516,137.8771
688135.SH,2025-12-10,0.2031,138.0802
003031.SZ,2025-12-10,1.0597,139.1399
603917.SH,2025-12-10,0.725,139.8649
002294.SZ,2025-12-10,-0.2066,139.6583
300547.SZ,2025-12-10,0.316,139.9743
001311.SZ,2025-12-10,0.2872,140.2615
603334.SH,2025-12-10,0.4222,140.6837
002443.SZ,2025-12-10,0.7263,141.41
301369.SZ,2025-12-10,4.8849,146.2949
300542.SZ,2025-12-10,1.0093,147.3042
688578.SH,2025-12-10,0.7234,148.0276
300368.SZ,2025-12-10,-0.9479,147.0797
603337.SH,2025-12-10,1.0525,148.1322
000572.SZ,2025-12-10,5.578,153.7102
603282.SH,2025-12-10,0.2151,153.9253
688347.SH,2025-12-10,1.9748,155.9001
600868.SH,2025-12-10,3.8867,159.7868
688608.SH,2025-12-10,0.3643,160.1511
688670.SH,2025-12-10,3.3299,163.481
920826.BJ,2025-12-10,1.1848,164.6658
002791.SZ,2025-12-10,0.0063,164.6721
920670.BJ,2025-12-10,-1.3247,163.3474
300518.SZ,2025-12-10,0.718,164.0654
688392.SH,2025-12-10,3.7236,167.789
300264.SZ,2025-12-10,-0.04,167.749
920725.BJ,2025-12-10,1.7001,169.4491
688244.SH,2025-12-10,0.5997,170.0488
002008.SZ,2025-12-10,0.478,170.5268
002745.SZ,2025-12-10,-0.5759,169.9509
920640.BJ,2025-12-10,2.7582,172.7091
002932.SZ,2025-12-10,0.3998,173.1089
600551.SH,2025-12-10,0.4368,173.5457
603236.SH,2025-12-10,1.2233,174.769
300184.SZ,2025-12-10,0.1582,174.9272
300604.SZ,2025-12-10,2.3965,177.3237
300557.SZ,2025-12-10,0.2981,177.6218
300736.SZ,2025-12-10,0.5052,178.127
300395.SZ,2025-12-10,0.4263,178.5533
300568.SZ,2025-12-10,-1.7737,176.7796
601128.SH,2025-12-10,-0.1827,176.5969
688392.SH,2025-12-10,0.2288,176.8257
600249.SH,2025-12-10,-0.2029,176.6228
688347.SH,2025-12-10,0.911,177.5338
300142.SZ,2025-12-10,0.0471,177.5809
002603.SZ,2025-12-10,0.6524,178.2333
688578.SH,2025-12-10,-0.0095,178.2238
688038.SH,2025-12-10,-0.223,178.0008
600479.SH,2025-12-10,-0.2316,177.7692
603950.SH,2025-12-10,1.0304,178.7996
603175.SH,2025-12-10,0.2286,179.0282
001317.SZ,2025-12-10,0.3968,179.425
601088.SH,2025-12-10,0.2829,179.7079
002149.SZ,2025-12-10,1.536,181.2439
688578.SH,2025-12-10,0.245,181.4889
603337.SH,2025-12-10,0.3147,181.8036
300395.SZ,2025-12-10,0.5523,182.3559
002443.SZ,2025-12-10,-0.04,182.3159
002294.SZ,2025-12-10,-0.3271,181.9888
600479.SH,2025-12-10,0.2487,182.2375
000523.SZ,2025-12-10,-0.3249,181.9126
002603.SZ,2025-12-10,0.6493,182.5619
300368.SZ,2025-12-10,1.5657,184.1276
000788.SZ,2025-12-10,1.1434,185.271
688608.SH,2025-12-10,0.338,185.609
300197.SZ,2025-12-10,0.4948,186.1038
920640.BJ,2025-12-10,0.2234,186.3272
300480.SZ,2025-12-10,0.1468,186.474
603917.SH,2025-12-10,0.5179,186.9919
300146.SZ,2025-12-10,0.7332,187.7251
688670.SH,2025-12-10,1.3388,189.0639
300542.SZ,2025-12-10,1.2414,190.3053
688244.SH,2025-12-10,1.1146,191.4199
000962.SZ,2025-12-10,-0.4075,191.0124
002008.SZ,2025-12-10,0.0631,191.0755
688252.SH,2025-12-10,0.2815,191.357
688347.SH,2025-12-10,0.0794,191.4364
603337.SH,2025-12-10,0.0362,191.4726
600675.SH,2025-12-10,1.3685,192.8411
002791.SZ,2025-12-10,0.1424,192.9835
003031.SZ,2025-12-10,0.9014,193.8849
300264.SZ,2025-12-10,2.8519,196.7368
603282.SH,2025-12-10,-0.3464,196.3904
301526.SZ,2025-12-10,1.2706,197.661
301137.SZ,2025-12-10,1.0977,198.7587
300518.SZ,2025-12-10,0.197,198.9557
920725.BJ,2025-12-10,0.1551,199.1108
600528.SH,2025-12-10,0.7166,199.8274
001202.SZ,2025-12-10,1.247,201.0744
300604.SZ,2025-12-10,1.499,202.5734
920670.BJ,2025-12-10,0.845,203.4184
600845.SH,2025-12-10,0.6903,204.1087
002603.SZ,2025-12-10,0.4164,204.5251
603330.SH,2025-12-10,0.6179,205.143
300547.SZ,2025-12-10,1.1169,206.2599
300691.SZ,2025-12-10,0.8341,207.094
688616.SH,2025-12-10,0.2871,207.3811
920374.BJ,2025-12-10,1.1119,208.493
688392.SH,2025-12-10,0.9116,209.4046
300938.SZ,2025-12-10,0.5624,209.967
000572.SZ,2025-12-10,1.9802,211.9472
002443.SZ,2025-12-10,0.2094,212.1566
001317.SZ,2025-12-10,0.0808,212.2374
300736.SZ,2025-12-10,0.8101,213.0475
301203.SZ,2025-12-10,0.4196,213.4671
002294.SZ,2025-12-10,-0.327,213.1401
300568.SZ,2025-12-10,0.202,213.3421
688252.SH,2025-12-10,0.1876,213.5297
603175.SH,2025-12-10,-0.0541,213.4756
300441.SZ,2025-12-10,0.7443,214.2199
600689.SH,2025-12-10,-0.1091,214.1108
688670.SH,2025-12-10,0.4815,214.5923
688135.SH,2025-12-10,0.3374,214.9297
300146.SZ,2025-12-10,0.2998,215.2295
688578.SH,2025-12-10,-0.3128,214.9167
688608.SH,2025-12-10,-0.5235,214.3932
600479.SH,2025-12-10,-0.04,214.3532
002008.SZ,2025-12-10,0.2163,214.5695
301369.SZ,2025-12-10,2.0049,216.5744
601088.SH,2025-12-10,0.1339,216.7083
300480.SZ,2025-12-11,0.8279,217.5362
603113.SH,2025-12-11,1.0436,218.5798
300736.SZ,2025-12-11,1.3685,219.9483
300264.SZ,2025-12-11,0.8569,220.8052
688608.SH,2025-12-11,0.4385,221.2437
300542.SZ,2025-12-11,1.7714,223.0151
300518.SZ,2025-12-11,1.2085,224.2236
002173.SZ,2025-12-11,0.7237,224.9473
300889.SZ,2025-12-11,0.7382,225.6855
600528.SH,2025-12-11,0.2109,225.8964
300003.SZ,2025-12-11,0.2803,226.1767
002745.SZ,2025-12-11,0.1791,226.3558
002603.SZ,2025-12-11,0.8152,227.171
688244.SH,2025-12-11,3.1179,230.2889
000037.SZ,2025-12-11,0.3109,230.5998
603334.SH,2025-12-11,0.4421,231.0419
600689.SH,2025-12-11,0.1701,231.212
301203.SZ,2025-12-11,0.4886,231.7006
300557.SZ,2025-12-11,0.4323,232.1329
688347.SH,2025-12-11,0.3905,232.5234
300604.SZ,2025-12-11,1.6218,234.1452
601128.SH,2025-12-11,0.2441,234.3893
301137.SZ,2025-12-11,2.7892,237.1785
920725.BJ,2025-12-11,0.5358,237.7143
920541.BJ,2025-12-11,-0.268,237.4463
002008.SZ,2025-12-11,0.8551,238.3014
002149.SZ,2025-12-11,0.6071,238.9085
603334.SH,2025-12-11,0.3474,239.2559
002173.SZ,2025-12-11,1.4824,240.7383
002745.SZ,2025-12-11,0.7309,241.4692
003031.SZ,2025-12-11,2.8233,244.2925
300547.SZ,2025-12-11,0.4056,244.6981
002791.SZ,2025-12-11,0.1437,244.8418
688252.SH,2025-12-11,-0.04,244.8018
601366.SH,2025-12-11,-0.04,244.7618
688392.SH,2025-12-11,2.1004,246.8622
300142.SZ,2025-12-11,-0.2142,246.648
603175.SH,2025-12-11,1.6649,248.3129
300184.SZ,2025-12-11,-0.1392,248.1737
300604.SZ,2025-12-11,0.2041,248.3778
300518.SZ,2025-12-11,2.0965,250.4743
001202.SZ,2025-12-11,0.8609,251.3352
920640.BJ,2025-12-11,1.6621,252.9973
301137.SZ,2025-12-11,0.9883,253.9856
000962.SZ,2025-12-11,0.2833,254.2689
003031.SZ,2025-12-11,1.4674,255.7363
603113.SH,2025-12-11,0.4208,256.1571
603337.SH,2025-12-11,0.7492,256.9063
300568.SZ,2025-12-11,-0.8952,256.0111
603236.SH,2025-12-11,0.1582,256.1693
002149.SZ,2025-12-11,2.5311,258.7004
301137.SZ,2025-12-11,1.7002,260.4006
000572.SZ,2025-12-11,1.0644,261.465
002008.SZ,2025-12-11,1.0911,262.5561
301369.SZ,2025-12-11,2.5687,265.1248
000523.SZ,2025-12-11,-0.04,265.0848
688038.SH,2025-12-11,-0.04,265.0448
003031.SZ,2025-12-11,1.3639,266.4087
920670.BJ,2025-12-11,2.3924,268.8011
300604.SZ,2025-12-11,1.2418,270.0429
300480.SZ,2025-12-11,0.8746,270.9175
603330.SH,2025-12-11,0.3595,271.277
920489.BJ,2025-12-11,3.2002,274.4772
920374.BJ,2025-12-11,3.1366,277.6138
920826.BJ,2025-12-11,2.6277,280.2415
301303.SZ,2025-12-11,-0.1063,280.1352
000962.SZ,2025-12-11,0.7554,280.8906
920725.BJ,2025-12-11,5.1766,286.0672
300938.SZ,2025-12-11,2.1803,288.2475
300518.SZ,2025-12-11,1.8468,290.0943
002443.SZ,2025-12-11,-0.9096,289.1847
688252.SH,2025-12-11,1.015,290.1997
688244.SH,2025-12-11,2.9658,293.1655
603950.SH,2025-12-11,-0.4425,292.723
920670.BJ,2025-12-11,1.8141,294.5371
603236.SH,2025-12-11,-0.0954,294.4417
002603.SZ,2025-12-11,-0.2093,294.2324
002149.SZ,2025-12-11,2.1484,296.3808
688578.SH,2025-12-11,0.1646,296.5454
920489.BJ,2025-12-11,1.0171,297.5625
300736.SZ,2025-12-11,0.1495,297.712
301526.SZ,2025-12-11,0.6375,298.3495
920541.BJ,2025-12-11,0.8246,299.1741
301369.SZ,2025-12-11,0.0947,299.2688
603282.SH,2025-12-11,-0.2469,299.0219
920725.BJ,2025-12-11,1.1019,300.1238
920374.BJ,2025-12-11,-0.0805,300.0433
600551.SH,2025-12-11,-0.8783,299.165
603175.SH,2025-12-11,-0.48,298.685
000037.SZ,2025-12-11,-0.3913,298.2937
688392.SH,2025-12-11,0.6431,298.9368
002603.SZ,2025-12-11,0.298,299.2348
001311.SZ,2025-12-11,-0.1965,299.0383
001317.SZ,2025-12-11,2.5377,301.576
301303.SZ,2025-12-11,0.0929,301.6689
301203.SZ,2025-12-11,-0.1333,301.5356
002791.SZ,2025-12-11,0.0981,301.6337
301526.SZ,2025-12-11,0.0944,301.7281
300938.SZ,2025-12-11,0.0176,301.7457
002008.SZ,2025-12-11,0.4526,302.1983
300542.SZ,2025-12-11,-0.1447,302.0536
603236.SH,2025-12-11,0.1596,302.2132
688038.SH,2025-12-11,0.398,302.6112
002149.SZ,2025-12-11,1.9977,304.6089
300184.SZ,2025-12-11,0.1606,304.7695
300604.SZ,2025-12-11,0.9417,305.7112
000962.SZ,2025-12-11,0.495,306.2062
301137.SZ,2025-12-11,-0.7771,305.4291
002324.SZ,2025-12-11,-0.2812,305.1479
002745.SZ,2025-12-11,0.2908,305.4387
300664.SZ,2025-12-11,0.1438,305.5825
603337.SH,2025-12-11,-0.243,305.3395
601088.SH,2025-12-11,-0.0151,305.3244
300568.SZ,2025-12-11,0.2698,305.5942
000572.SZ,2025-12-11,2.5751,308.1693
603917.SH,2025-12-11,0.3109,308.4802
600624.SH,2025-12-11,1.5091,309.9893
603282.SH,2025-12-11,0.0642,310.0535
300395.SZ,2025-12-11,-0.3254,309.7281
002294.SZ,2025-12-11,0.3843,310.1124
600479.SH,2025-12-11,-0.2342,309.8782
601128.SH,2025-12-11,0.101,309.9792
920670.BJ,2025-12-11,0.985,310.9642
001317.SZ,2025-12-11,-0.1319,310.8323
301203.SZ,2025-12-11,0.5536,311.3859
300395.SZ,2025-12-12,1.7449,313.1308
920374.BJ,2025-12-12,0.6184,313.7492
688616.SH,2025-12-12,0.6261,314.3753
002603.SZ,2025-12-12,0.3046,314.6799
601916.SH,2025-12-12,0.2847,314.9646
603113.SH,2025-12-12,0.6031,315.5677
688578.SH,2025-12-12,1.5329,317.1006
600249.SH,2025-12-12,0.6426,317.7432
002149.SZ,2025-12-12,0.1535,317.8967
920640.BJ,2025-12-12,0.682,318.5787
003031.SZ,2025-12-12,1.0489,319.6276
301137.SZ,2025-12-12,1.4597,321.0873
920725.BJ,2025-12-12,0.8972,321.9845
002791.SZ,2025-12-12,0.2365,322.221
002443.SZ,2025-12-12,0.9477,323.1687
000037.SZ,2025-12-12,0.9067,324.0754
300604.SZ,2025-12-12,2.6401,326.7155
300003.SZ,2025-12-12,0.3496,327.0651
301303.SZ,2025-12-12,1.0843,328.1494
600689.SH,2025-12-12,1.0407,329.1901
300736.SZ,2025-12-12,0.198,329.3881
000572.SZ,2025-12-12,3.9817,333.3698
300146.SZ,2025-12-12,0.0459,333.4157
300547.SZ,2025-12-12,0.5979,334.0136
601366.SH,2025-12-12,-0.04,333.9736
300542.SZ,2025-12-12,0.96,334.9336
301203.SZ,2025-12-12,0.3071,335.2407
603938.SH,2025-12-12,0.5259,335.7666
603236.SH,2025-12-12,0.1843,335.9509
920670.BJ,2025-12-12,0.9347,336.8856
300938.SZ,2025-12-12,0.6451,337.5307
920541.BJ,2025-12-12,1.963,339.4937
920489.BJ,2025-12-12,1.7515,341.2452
920826.BJ,2025-12-12,2.3534,343.5986
300184.SZ,2025-12-12,0.5673,344.1659
603282.SH,2025-12-12,0.9563,345.1222
603330.SH,2025-12-12,0.8983,346.0205
300441.SZ,2025-12-12,0.3568,346.3773
000788.SZ,2025-12-12,0.7364,347.1137
688244.SH,2025-12-12,3.1574,350.2711
603950.SH,2025-12-12,0.9252,351.1963
000962.SZ,2025-12-12,2.0143,353.2106
688619.SH,2025-12-12,0.0301,353.2407
300889.SZ,2025-12-12,-0.7588,352.4819
688608.SH,2025-12-12,1.8858,354.3677
600845.SH,2025-12-12,0.7493,355.117
300557.SZ,2025-12-12,2.2872,357.4042
300518.SZ,2025-12-12,0.3353,357.7395
300736.SZ,2025-12-12,2.3638,360.1033
600479.SH,2025-12-12,0.2541,360.3574
002443.SZ,2025-12-12,0.2081,360.5655
603282.SH,2025-12-12,0.2181,360.7836
001317.SZ,2025-12-12,2.6038,363.3874
301137.SZ,2025-12-12,2.9753,366.3627
688578.SH,2025-12-12,0.1439,366.5066
002294.SZ,2025-12-12,0.2634,366.77
688347.SH,2025-12-12,0.7681,367.5381
688392.SH,2025-12-12,1.1259,368.664
301203.SZ,2025-12-12,0.1481,368.8121
003031.SZ,2025-12-12,2.3583,371.1704
688670.SH,2025-12-12,0.4025,371.5729
300395.SZ,2025-12-12,1.2158,372.7887
300368.SZ,2025-12-12,0.7479,373.5366
300547.SZ,2025-12-12,1.1732,374.7098
300142.SZ,2025-12-12,0.5795,375.2893
002603.SZ,2025-12-12,0.6508,375.9401
688135.SH,2025-12-12,2.2164,378.1565
300604.SZ,2025-12-12,1.7461,379.9026
300938.SZ,2025-12-12,0.9498,380.8524
600845.SH,2025-12-12,-0.1383,380.7141
301369.SZ,2025-12-12,1.4872,382.2013
300889.SZ,2025-12-12,0.1862,382.3875
000962.SZ,2025-12-12,0.5569,382.9444
301203.SZ,2025-12-12,0.3989,383.3433
603175.SH,2025-12-12,2.3794,385.7227
920640.BJ,2025-12-12,3.8966,389.6193
920374.BJ,2025-12-12,0.0403,389.6596
000037.SZ,2025-12-12,0.6561,390.3157
002337.SZ,2025-12-12,1.3707,391.6864
300197.SZ,2025-12-12,1.0238,392.7102
603950.SH,2025-12-12,1.1157,393.8259
600551.SH,2025-12-12,0.2021,394.028
001202.SZ,2025-12-12,0.1533,394.1813
688244.SH,2025-12-12,0.5833,394.7646
688619.SH,2025-12-12,0.1682,394.9328
002149.SZ,2025-12-12,2.9618,397.8946
300480.SZ,2025-12-12,0.3297,398.2243
300395.SZ,2025-12-12,0.6843,398.9086
920489.BJ,2025-12-12,1.0309,399.9395
300604.SZ,2025-12-12,1.3502,401.2897
920640.BJ,2025-12-12,0.4874,401.7771
300736.SZ,2025-12-12,1.4438,403.2209
000572.SZ,2025-12-12,-0.1481,403.0728
002008.SZ,2025-12-12,0.4296,403.5024
920725.BJ,2025-12-12,0.9077,404.4101
688392.SH,2025-12-12,1.2175,405.6276
300938.SZ,2025-12-12,0.6249,406.2525
688252.SH,2025-12-12,0.2365,406.489
603334.SH,2025-12-12,0.2614,406.7504
002791.SZ,2025-12-12,0.4213,407.1717
300557.SZ,2025-12-12,0.3289,407.5006
601088.SH,2025-12-12,0.1605,407.6611
300547.SZ,2025-12-12,1.9528,409.6139
002324.SZ,2025-12-12,1.0143,410.6282
601128.SH,2025-12-12,-0.1818,410.4464
920489.BJ,2025-12-12,0.6346,411.081
000523.SZ,2025-12-12,0.5811,411.6621
002149.SZ,2025-12-12,0.2909,411.953
600689.SH,2025-12-12,-0.04,411.913
920541.BJ,2025-12-12,0.9694,412.8824
300395.SZ,2025-12-12,0.2555,413.1379
300736.SZ,2025-12-12,0.2801,413.418
688347.SH,2025-12-12,0.0282,413.4462
688670.SH,2025-12-12,0.2171,413.6633
920670.BJ,2025-12-12,1.478,415.1413
300518.SZ,2025-12-12,2.702,417.8433
300604.SZ,2025-12-12,-0.0826,417.7607
001311.SZ,2025-12-12,1.5542,419.3149
300441.SZ,2025-12-12,0.4829,419.7978
688244.SH,2025-12-12,0.5879,420.3857
300889.SZ,2025-12-12,2.639,423.0247
001317.SZ,2025-12-12,1.0833,424.108
300264.SZ,2025-12-12,-0.1897,423.9183
300557.SZ,2025-12-12,0.1265,424.0448
301137.SZ,2025-12-12,4.0329,428.0777
688347.SH,2025-12-12,-0.2426,427.8351
603950.SH,2025-12-12,-0.2452,427.5899
