sym,date,net_pct,cum_net_pct
688392.SH,2026-01-23,0.5128,3720.3772
300368.SZ,2026-01-23,0.5234,3720.9006
300142.SZ,2026-01-23,0.6965,3721.5971
000788.SZ,2026-01-23,0.8802,3722.4773
300557.SZ,2026-01-23,-0.0134,3722.4639
920826.BJ,2026-01-23,0.7962,3723.2601
300547.SZ,2026-01-23,0.5788,3723.8389
301137.SZ,2026-01-23,1.7071,3725.546
300542.SZ,2026-01-23,0.7507,3726.2967
002603.SZ,2026-01-23,0.6567,3726.9534
300184.SZ,2026-01-23,0.6913,3727.6447
688244.SH,2026-01-23,0.944,3728.5887
688619.SH,2026-01-23,0.5777,3729.1664
002294.SZ,2026-01-23,0.3878,3729.5542
002337.SZ,2026-01-23,0.2533,3729.8075
603334.SH,2026-01-23,1.0596,3730.8671
688608.SH,2026-01-23,1.1501,3732.0172
002377.SZ,2026-01-23,1.2298,3733.247
002791.SZ,2026-01-23,0.264,3733.511
300197.SZ,2026-01-23,0.5064,3734.0174
300736.SZ,2026-01-23,0.2436,3734.261
003031.SZ,2026-01-23,0.9874,3735.2484
300691.SZ,2026-01-23,0.1271,3735.3755
300146.SZ,2026-01-23,0.1196,3735.4951
300604.SZ,2026-01-23,0.7675,3736.2626
002745.SZ,2026-01-23,0.8099,3737.0725
688400.SH,2026-01-23,0.4247,3737.4972
001311.SZ,2026-01-23,2.7561,3740.2533
688252.SH,2026-01-23,0.2134,3740.4667
688038.SH,2026-01-23,1.3502,3741.8169
002173.SZ,2026-01-23,2.1437,3743.9606
300664.SZ,2026-01-23,-0.04,3743.9206
601366.SH,2026-01-23,0.5303,3744.4509
000523.SZ,2026-01-23,0.9239,3745.3748
603113.SH,2026-01-23,0.4118,3745.7866
600868.SH,2026-01-23,1.6027,3747.3893
920374.BJ,2026-01-23,0.4123,3747.8016
000962.SZ,2026-01-23,0.5953,3748.3969
300395.SZ,2026-01-23,0.9375,3749.3344
920640.BJ,2026-01-23,2.0515,3751.3859
001317.SZ,2026-01-23,0.8523,3752.2382
688616.SH,2026-01-23,0.1832,3752.4214
300441.SZ,2026-01-23,0.0845,3752.5059
300480.SZ,2026-01-23,0.8831,3753.389
300938.SZ,2026-01-23,0.5128,3753.9018
300518.SZ,2026-01-23,0.9967,3754.8985
000788.SZ,2026-01-23,0.4173,3755.3158
300557.SZ,2026-01-23,0.4935,3755.8093
300547.SZ,2026-01-23,0.5511,3756.3604
603938.SH,2026-01-23,1.0739,3757.4343
688135.SH,2026-01-23,3.4776,3760.9119
688347.SH,2026-01-23,1.3673,3762.2792
600528.SH,2026-01-23,0.1942,3762.4734
003031.SZ,2026-01-23,2.7403,3765.2137
000507.SZ,2026-01-23,0.327,3765.5407
002745.SZ,2026-01-23,0.2441,3765.7848
688619.SH,2026-01-23,0.5053,3766.2901
002294.SZ,2026-01-23,0.9687,3767.2588
300691.SZ,2026-01-23,0.0712,3767.33
300197.SZ,2026-01-23,1.0529,3768.3829
600845.SH,2026-01-23,0.7205,3769.1034
002791.SZ,2026-01-23,0.3527,3769.4561
300395.SZ,2026-01-23,0.4818,3769.9379
603175.SH,2026-01-23,0.5998,3770.5377
688670.SH,2026-01-23,0.3413,3770.879
001317.SZ,2026-01-23,0.3145,3771.1935
301203.SZ,2026-01-23,0.099,3771.2925
300604.SZ,2026-01-23,0.5936,3771.8861
001311.SZ,2026-01-23,1.2937,3773.1798
920489.BJ,2026-01-23,0.7237,3773.9035
300441.SZ,2026-01-23,0.7063,3774.6098
603337.SH,2026-01-23,0.7619,3775.3717
603917.SH,2026-01-23,0.4829,3775.8546
920541.BJ,2026-01-23,0.2343,3776.0889
002932.SZ,2026-01-23,0.1159,3776.2048
688038.SH,2026-01-23,0.3728,3776.5776
603334.SH,2026-01-23,0.1016,3776.6792
002443.SZ,2026-01-23,0.0691,3776.7483
688608.SH,2026-01-23,0.2695,3777.0178
688619.SH,2026-01-23,1.0559,3778.0737
002745.SZ,2026-01-23,0.4344,3778.5081
000962.SZ,2026-01-23,0.8748,3779.3829
300368.SZ,2026-01-23,0.1699,3779.5528
600479.SH,2026-01-23,0.0546,3779.6074
300511.SZ,2026-01-23,0.1216,3779.729
688252.SH,2026-01-23,0.1714,3779.9004
600868.SH,2026-01-23,1.377,3781.2774
920374.BJ,2026-01-23,0.185,3781.4624
002337.SZ,2026-01-23,0.1073,3781.5697
688347.SH,2026-01-23,0.1649,3781.7346
600551.SH,2026-01-23,0.1881,3781.9227
688135.SH,2026-01-23,0.9641,3782.8868
003031.SZ,2026-01-23,0.8367,3783.7235
603236.SH,2026-01-23,0.7672,3784.4907
000507.SZ,2026-01-23,0.1435,3784.6342
300542.SZ,2026-01-23,-0.04,3784.5942
688400.SH,2026-01-23,0.4945,3785.0887
603950.SH,2026-01-23,0.696,3785.7847
002294.SZ,2026-01-23,0.3262,3786.1109
300197.SZ,2026-01-23,0.5005,3786.6114
688392.SH,2026-01-23,1.9882,3788.5996
600249.SH,2026-01-23,0.1245,3788.7241
603282.SH,2026-01-23,0.192,3788.9161
002932.SZ,2026-01-23,-0.04,3788.8761
300003.SZ,2026-01-23,0.4819,3789.358
300664.SZ,2026-01-23,-0.04,3789.318
002173.SZ,2026-01-23,0.6017,3789.9197
600528.SH,2026-01-23,0.3129,3790.2326
920725.BJ,2026-01-23,0.0446,3790.2772
002443.SZ,2026-01-23,0.2872,3790.5644
600845.SH,2026-01-23,0.17,3790.7344
601366.SH,2026-01-23,0.5271,3791.2615
300264.SZ,2026-01-23,0.2559,3791.5174
001317.SZ,2026-01-23,0.1964,3791.7138
920541.BJ,2026-01-23,0.4404,3792.1542
688038.SH,2026-01-23,-0.04,3792.1142
600479.SH,2026-01-23,0.0547,3792.1689
002337.SZ,2026-01-23,0.1075,3792.2764
920826.BJ,2026-01-23,0.5175,3792.7939
301303.SZ,2026-01-23,1.6549,3794.4488
300604.SZ,2026-01-23,1.3241,3795.7729
002239.SZ,2026-01-23,0.5679,3796.3408
300395.SZ,2026-01-23,0.8307,3797.1715
603113.SH,2026-01-23,0.2617,3797.4332
300518.SZ,2026-01-23,1.7789,3799.2121
601128.SH,2026-01-23,0.3767,3799.5888
300938.SZ,2026-01-23,0.9467,3800.5355
002745.SZ,2026-01-23,0.3391,3800.8746
688392.SH,2026-01-23,1.1675,3802.0421
003031.SZ,2026-01-23,1.1644,3803.2065
000507.SZ,2026-01-23,0.1435,3803.35
603236.SH,2026-01-23,0.3196,3803.6696
300547.SZ,2026-01-23,0.1472,3803.8168
300664.SZ,2026-01-23,0.1309,3803.9477
301203.SZ,2026-01-23,0.2648,3804.2125
688578.SH,2026-01-23,0.2407,3804.4532
600479.SH,2026-01-23,0.0547,3804.5079
688670.SH,2026-01-23,-0.04,3804.4679
920725.BJ,2026-01-23,0.2418,3804.7097
601366.SH,2026-01-23,0.1498,3804.8595
603950.SH,2026-01-23,0.5983,3805.4578
300542.SZ,2026-01-23,0.3797,3805.8375
300395.SZ,2026-01-23,0.1094,3805.9469
003031.SZ,2026-01-23,0.6734,3806.6203
601128.SH,2026-01-23,0.2366,3806.8569
600551.SH,2026-01-23,0.1891,3807.046
300146.SZ,2026-01-23,-0.04,3807.006
920541.BJ,2026-01-23,0.4428,3807.4488
601088.SH,2026-01-23,-0.1393,3807.3095
300736.SZ,2026-01-23,0.4094,3807.7189
002239.SZ,2026-01-23,0.263,3807.9819
688616.SH,2026-01-23,0.1822,3808.1641
300568.SZ,2026-01-23,0.5572,3808.7213
300664.SZ,2026-01-23,0.1309,3808.8522
002745.SZ,2026-01-23,0.5255,3809.3777
000523.SZ,2026-01-23,0.6709,3810.0486
300264.SZ,2026-01-23,0.1081,3810.1567
001317.SZ,2026-01-23,0.5351,3810.6918
920489.BJ,2026-01-23,-0.2424,3810.4494
000507.SZ,2026-01-23,-0.04,3810.4094
688670.SH,2026-01-23,0.2467,3810.6561
001311.SZ,2026-01-23,0.2951,3810.9512
002337.SZ,2026-01-23,0.1073,3811.0585
600551.SH,2026-01-23,0.0744,3811.1329
300518.SZ,2026-01-23,0.5517,3811.6846
301203.SZ,2026-01-23,0.0156,3811.7002
600675.SH,2026-01-23,0.3036,3812.0038
300511.SZ,2026-01-23,0.447,3812.4508
600249.SH,2026-01-23,-0.04,3812.4108
688616.SH,2026-01-23,0.1827,3812.5935
688608.SH,2026-01-23,0.3879,3812.9814
002791.SZ,2026-01-23,0.3973,3813.3787
600689.SH,2026-01-23,0.9657,3814.3444
002008.SZ,2026-01-23,0.6712,3815.0156
688347.SH,2026-01-23,1.4008,3816.4164
300146.SZ,2026-01-23,0.36,3816.7764
920541.BJ,2026-01-23,0.3738,3817.1502
603950.SH,2026-01-23,0.9573,3818.1075
688392.SH,2026-01-23,0.5843,3818.6918
301303.SZ,2026-01-23,1.982,3820.6738
688400.SH,2026-01-23,0.2406,3820.9144
000962.SZ,2026-01-23,1.7485,3822.6629
688578.SH,2026-01-23,0.352,3823.0149
300547.SZ,2026-01-23,0.2822,3823.2971
000788.SZ,2026-01-23,0.5744,3823.8715
002932.SZ,2026-01-23,0.012,3823.8835
300664.SZ,2026-01-23,0.3025,3824.186
300511.SZ,2026-01-23,-0.04,3824.146
001317.SZ,2026-01-23,0.3536,3824.4996
300264.SZ,2026-01-23,-0.04,3824.4596
000523.SZ,2026-01-23,0.4362,3824.8958
300368.SZ,2026-01-23,0.5934,3825.4892
003031.SZ,2026-01-23,0.0108,3825.5
920541.BJ,2026-01-23,0.0287,3825.5287
002294.SZ,2026-01-23,0.3073,3825.836
600551.SH,2026-01-23,0.0742,3825.9102
300664.SZ,2026-01-23,-0.04,3825.8702
300518.SZ,2026-01-23,0.6822,3826.5524
002239.SZ,2026-01-23,0.5679,3827.1203
301303.SZ,2026-01-23,1.0938,3828.2141
920826.BJ,2026-01-23,0.798,3829.0121
300264.SZ,2026-01-23,-0.04,3828.9721
300889.SZ,2026-01-23,-0.0849,3828.8872
688392.SH,2026-01-23,0.691,3829.5782
600551.SH,2026-01-23,0.0742,3829.6524
300547.SZ,2026-01-23,-0.0668,3829.5856
603282.SH,2026-01-23,0.0063,3829.5919
603334.SH,2026-01-23,0.8203,3830.4122
688252.SH,2026-01-23,0.2575,3830.6697
300664.SZ,2026-01-23,0.3013,3830.971
300518.SZ,2026-01-23,0.3417,3831.3127
300480.SZ,2026-01-23,1.137,3832.4497
603950.SH,2026-01-23,0.8215,3833.2712
600551.SH,2026-01-23,-0.1543,3833.1169
300547.SZ,2026-01-23,0.2277,3833.3446
600868.SH,2026-01-23,0.1588,3833.5034
920670.BJ,2026-01-23,0.716,3834.2194
300736.SZ,2026-01-23,0.4127,3834.6321
300518.SZ,2026-01-23,0.2132,3834.8453
603337.SH,2026-01-23,0.4712,3835.3165
688400.SH,2026-01-23,0.5176,3835.8341
600845.SH,2026-01-23,0.1276,3835.9617
600479.SH,2026-01-23,0.0546,3836.0163
920489.BJ,2026-01-23,0.6126,3836.6289
688347.SH,2026-01-26,1.9811,3838.61
300736.SZ,2026-01-26,1.5166,3840.1266
000788.SZ,2026-01-26,0.5642,3840.6908
603175.SH,2026-01-26,0.6532,3841.344
688400.SH,2026-01-26,1.6534,3842.9974
300547.SZ,2026-01-26,0.3336,3843.331
002603.SZ,2026-01-26,0.2736,3843.6046
300184.SZ,2026-01-26,0.7665,3844.3711
920725.BJ,2026-01-26,0.2328,3844.6039
688252.SH,2026-01-26,1.346,3845.9499
300395.SZ,2026-01-26,1.1676,3847.1175
301526.SZ,2026-01-26,0.8044,3847.9219
688038.SH,2026-01-26,1.2354,3849.1573
600868.SH,2026-01-26,2.2414,3851.3987
002149.SZ,2026-01-26,3.2297,3854.6284
920374.BJ,2026-01-26,0.7063,3855.3347
003031.SZ,2026-01-26,1.1193,3856.454
600479.SH,2026-01-26,0.149,3856.603
002791.SZ,2026-01-26,0.5671,3857.1701
300480.SZ,2026-01-26,2.4254,3859.5955
601128.SH,2026-01-26,0.379,3859.9745
603282.SH,2026-01-26,0.1886,3860.1631
603938.SH,2026-01-26,1.5029,3861.666
688670.SH,2026-01-26,0.2868,3861.9528
002932.SZ,2026-01-26,0.5685,3862.5213
001311.SZ,2026-01-26,2.4883,3865.0096
300889.SZ,2026-01-26,2.0561,3867.0657
300664.SZ,2026-01-26,0.6391,3867.7048
600845.SH,2026-01-26,1.4826,3869.1874
002377.SZ,2026-01-26,0.9034,3870.0908
002324.SZ,2026-01-26,1.2913,3871.3821
600689.SH,2026-01-26,-0.04,3871.3421
300518.SZ,2026-01-26,1.2933,3872.6354
603113.SH,2026-01-26,0.4038,3873.0392
002008.SZ,2026-01-26,1.2592,3874.2984
000962.SZ,2026-01-26,1.892,3876.1904
920374.BJ,2026-01-26,1.3278,3877.5182
600479.SH,2026-01-26,0.4344,3877.9526
300142.SZ,2026-01-26,1.3299,3879.2825
600868.SH,2026-01-26,2.9066,3882.1891
301526.SZ,2026-01-26,0.3171,3882.5062
000523.SZ,2026-01-26,0.4396,3882.9458
301137.SZ,2026-01-26,0.9688,3883.9146
601128.SH,2026-01-26,0.2386,3884.1532
001311.SZ,2026-01-26,2.0614,3886.2146
002149.SZ,2026-01-26,2.2945,3888.5091
002791.SZ,2026-01-26,0.5738,3889.0829
688392.SH,2026-01-26,0.7752,3889.8581
002377.SZ,2026-01-26,1.2022,3891.0603
600249.SH,2026-01-26,0.1256,3891.1859
002932.SZ,2026-01-26,0.2132,3891.3991
600551.SH,2026-01-26,0.0752,3891.4743
300395.SZ,2026-01-26,0.3431,3891.8174
300518.SZ,2026-01-26,1.1875,3893.0049
600528.SH,2026-01-26,0.0774,3893.0823
601128.SH,2026-01-26,0.2389,3893.3212
000037.SZ,2026-01-26,0.6945,3894.0157
000788.SZ,2026-01-26,0.5615,3894.5772
600624.SH,2026-01-26,0.682,3895.2592
002791.SZ,2026-01-26,0.178,3895.4372
603282.SH,2026-01-26,0.3251,3895.7623
601916.SH,2026-01-26,0.3001,3896.0624
300368.SZ,2026-01-26,1.1813,3897.2437
688347.SH,2026-01-26,1.8197,3899.0634
603938.SH,2026-01-26,5.4233,3904.4867
688392.SH,2026-01-26,0.2885,3904.7752
300395.SZ,2026-01-26,0.4273,3905.2025
603113.SH,2026-01-26,0.5561,3905.7586
600249.SH,2026-01-26,0.2917,3906.0503
688616.SH,2026-01-26,0.4084,3906.4587
603330.SH,2026-01-26,0.2148,3906.6735
002377.SZ,2026-01-26,-0.04,3906.6335
688670.SH,2026-01-26,1.3574,3907.9909
002603.SZ,2026-01-26,0.3238,3908.3147
002791.SZ,2026-01-26,0.354,3908.6687
603282.SH,2026-01-26,0.2345,3908.9032
603334.SH,2026-01-26,0.5505,3909.4537
000788.SZ,2026-01-26,0.5642,3910.0179
300889.SZ,2026-01-26,0.724,3910.7419
002443.SZ,2026-01-26,0.3976,3911.1395
001311.SZ,2026-01-26,0.398,3911.5375
300146.SZ,2026-01-26,0.4396,3911.9771
688347.SH,2026-01-26,0.5242,3912.5013
300368.SZ,2026-01-26,0.3877,3912.889
600624.SH,2026-01-26,0.1412,3913.0302
002932.SZ,2026-01-26,2.5983,3915.6285
301369.SZ,2026-01-26,0.7194,3916.3479
002294.SZ,2026-01-26,0.3108,3916.6587
603330.SH,2026-01-26,-0.04,3916.6187
688616.SH,2026-01-26,0.1097,3916.7284
603282.SH,2026-01-26,0.143,3916.8714
600675.SH,2026-01-26,0.306,3917.1774
002149.SZ,2026-01-26,2.0574,3919.2348
301203.SZ,2026-01-26,-0.0954,3919.1394
002603.SZ,2026-01-26,0.2206,3919.36
688347.SH,2026-01-26,1.6769,3921.0369
300146.SZ,2026-01-26,0.1194,3921.1563
301303.SZ,2026-01-26,0.7889,3921.9452
688392.SH,2026-01-26,0.2474,3922.1926
002008.SZ,2026-01-26,1.81,3924.0026
688670.SH,2026-01-26,-0.0838,3923.9188
301369.SZ,2026-01-26,0.9621,3924.8809
002443.SZ,2026-01-26,0.2861,3925.167
000507.SZ,2026-01-26,0.1432,3925.3102
003031.SZ,2026-01-26,1.5933,3926.9035
600689.SH,2026-01-26,0.0314,3926.9349
600845.SH,2026-01-26,0.8431,3927.778
002603.SZ,2026-01-26,2.3086,3930.0866
688578.SH,2026-01-26,0.377,3930.4636
600868.SH,2026-01-26,2.2677,3932.7313
688670.SH,2026-01-26,6.6797,3939.411
600675.SH,2026-01-26,0.3048,3939.7158
688392.SH,2026-01-26,0.3827,3940.0985
002149.SZ,2026-01-26,1.2572,3941.3557
300003.SZ,2026-01-26,0.6511,3942.0068
001311.SZ,2026-01-26,0.4713,3942.4781
300511.SZ,2026-01-26,0.447,3942.9251
300146.SZ,2026-01-26,0.5187,3943.4438
002294.SZ,2026-01-26,0.5196,3943.9634
920725.BJ,2026-01-26,2.0669,3946.0303
600551.SH,2026-01-26,0.0751,3946.1054
002791.SZ,2026-01-26,0.3075,3946.4129
603282.SH,2026-01-26,0.1881,3946.601
688616.SH,2026-01-26,0.4074,3947.0084
600528.SH,2026-01-26,0.1939,3947.2023
301203.SZ,2026-01-26,0.1266,3947.3289
002008.SZ,2026-01-26,0.9553,3948.2842
600624.SH,2026-01-26,1.043,3949.3272
600689.SH,2026-01-26,0.3156,3949.6428
300441.SZ,2026-01-26,0.5842,3950.227
600249.SH,2026-01-26,0.29,3950.517
600551.SH,2026-01-26,0.1901,3950.7071
603334.SH,2026-01-26,0.7409,3951.448
002377.SZ,2026-01-26,1.1946,3952.6426
300146.SZ,2026-01-26,0.2785,3952.9211
002149.SZ,2026-01-26,2.2158,3955.1369
603938.SH,2026-01-26,0.6427,3955.7796
600528.SH,2026-01-26,0.5482,3956.3278
300889.SZ,2026-01-26,0.4013,3956.7291
688392.SH,2026-01-26,0.4196,3957.1487
601128.SH,2026-01-26,0.2374,3957.3861
600551.SH,2026-01-26,0.4224,3957.8085
002791.SZ,2026-01-26,0.3098,3958.1183
000523.SZ,2026-01-26,0.6899,3958.8082
600249.SH,2026-01-26,0.2911,3959.0993
600689.SH,2026-01-26,0.103,3959.2023
300736.SZ,2026-01-26,1.1234,3960.3257
300691.SZ,2026-01-26,-0.0966,3960.2291
000037.SZ,2026-01-26,0.9174,3961.1465
002008.SZ,2026-01-27,0.4231,3961.5696
002239.SZ,2026-01-27,1.7727,3963.3423
300542.SZ,2026-01-27,1.3048,3964.6471
688244.SH,2026-01-27,1.2048,3965.8519
688619.SH,2026-01-27,1.9291,3967.781
300691.SZ,2026-01-27,1.3229,3969.1039
300889.SZ,2026-01-27,2.2494,3971.3533
688135.SH,2026-01-27,1.9145,3973.2678
688347.SH,2026-01-27,2.4183,3975.6861
300441.SZ,2026-01-27,0.8394,3976.5255
300736.SZ,2026-01-27,1.8591,3978.3846
300264.SZ,2026-01-27,0.4166,3978.8012
600249.SH,2026-01-27,0.4575,3979.2587
688616.SH,2026-01-27,0.6301,3979.8888
601088.SH,2026-01-27,1.2615,3981.1503
000572.SZ,2026-01-27,1.2439,3982.3942
603236.SH,2026-01-27,1.5523,3983.9465
002443.SZ,2026-01-27,0.7284,3984.6749
603113.SH,2026-01-27,0.6996,3985.3745
001202.SZ,2026-01-27,1.5269,3986.9014
601128.SH,2026-01-27,0.2382,3987.1396
688252.SH,2026-01-27,1.7703,3988.9099
688608.SH,2026-01-27,2.481,3991.3909
600675.SH,2026-01-27,0.6544,3992.0453
603337.SH,2026-01-27,0.5011,3992.5464
920826.BJ,2026-01-27,1.272,3993.8184
601366.SH,2026-01-27,0.7413,3994.5597
300395.SZ,2026-01-27,0.8285,3995.3882
920670.BJ,2026-01-27,1.6672,3997.0554
603334.SH,2026-01-27,-0.5983,3996.4571
002377.SZ,2026-01-27,0.2715,3996.7286
301303.SZ,2026-01-27,0.4938,3997.2224
600624.SH,2026-01-27,0.1432,3997.3656
600689.SH,2026-01-27,-0.6042,3996.7614
000507.SZ,2026-01-27,0.6899,3997.4513
600868.SH,2026-01-27,2.4941,3999.9454
002932.SZ,2026-01-27,2.4865,4002.4319
920640.BJ,2026-01-27,0.6971,4003.129
301369.SZ,2026-01-27,0.7292,4003.8582
000962.SZ,2026-01-27,2.6337,4006.4919
920725.BJ,2026-01-27,2.0219,4008.5138
000037.SZ,2026-01-27,0.1741,4008.6879
688347.SH,2026-01-27,1.4152,4010.1031
601088.SH,2026-01-27,0.819,4010.9221
300604.SZ,2026-01-27,1.4373,4012.3594
688670.SH,2026-01-27,3.7755,4016.1349
300480.SZ,2026-01-27,1.4299,4017.5648
688252.SH,2026-01-27,1.8975,4019.4623
688400.SH,2026-01-27,1.5705,4021.0328
920826.BJ,2026-01-27,2.1921,4023.2249
920670.BJ,2026-01-27,2.0865,4025.3114
600845.SH,2026-01-27,0.9338,4026.2452
300938.SZ,2026-01-27,0.898,4027.1432
601916.SH,2026-01-27,0.299,4027.4422
300395.SZ,2026-01-27,1.0894,4028.5316
002008.SZ,2026-01-27,1.8119,4030.3435
603175.SH,2026-01-27,1.4385,4031.782
603938.SH,2026-01-27,1.653,4033.435
301526.SZ,2026-01-27,0.7423,4034.1773
300736.SZ,2026-01-27,1.0185,4035.1958
002745.SZ,2026-01-27,1.1388,4036.3346
688619.SH,2026-01-27,0.8271,4037.1617
603236.SH,2026-01-27,0.5314,4037.6931
603950.SH,2026-01-27,2.1851,4039.8782
688135.SH,2026-01-27,1.7373,4041.6155
688608.SH,2026-01-27,0.9195,4042.535
300184.SZ,2026-01-27,0.5282,4043.0632
688038.SH,2026-01-27,0.4419,4043.5051
000572.SZ,2026-01-27,0.398,4043.9031
000507.SZ,2026-01-27,1.2421,4045.1452
300889.SZ,2026-01-27,0.6648,4045.81
920489.BJ,2026-01-27,0.1248,4045.9348
688616.SH,2026-01-27,1.0946,4047.0294
688670.SH,2026-01-27,2.8112,4049.8406
300557.SZ,2026-01-27,0.7548,4050.5954
002932.SZ,2026-01-27,0.3598,4050.9552
300518.SZ,2026-01-27,2.1844,4053.1396
603917.SH,2026-01-27,0.3638,4053.5034
000037.SZ,2026-01-27,1.0399,4054.5433
601128.SH,2026-01-27,0.0991,4054.6424
002149.SZ,2026-01-27,1.4837,4056.1261
603950.SH,2026-01-27,0.7217,4056.8478
300938.SZ,2026-01-27,0.461,4057.3088
000572.SZ,2026-01-27,0.1051,4057.4139
920670.BJ,2026-01-27,0.1688,4057.5827
300547.SZ,2026-01-27,0.7864,4058.3691
301203.SZ,2026-01-27,0.1008,4058.4699
300604.SZ,2026-01-27,-0.1709,4058.299
688038.SH,2026-01-27,-0.04,4058.259
001202.SZ,2026-01-27,0.8396,4059.0986
300557.SZ,2026-01-27,0.7778,4059.8764
300368.SZ,2026-01-27,0.4907,4060.3671
002239.SZ,2026-01-27,0.5754,4060.9425
002932.SZ,2026-01-27,0.4565,4061.399
300518.SZ,2026-01-27,0.4894,4061.8884
002745.SZ,2026-01-27,1.3299,4063.2183
301137.SZ,2026-01-27,1.2697,4064.488
002337.SZ,2026-01-27,0.2663,4064.7543
000037.SZ,2026-01-27,0.3896,4065.1439
600551.SH,2026-01-27,0.774,4065.9179
300542.SZ,2026-01-27,0.2899,4066.2078
300441.SZ,2026-01-27,0.0872,4066.295
688670.SH,2026-01-27,1.1108,4067.4058
920374.BJ,2026-01-27,0.3102,4067.716
601128.SH,2026-01-27,0.3772,4068.0932
920670.BJ,2026-01-27,0.4297,4068.5229
301203.SZ,2026-01-27,0.4939,4069.0168
300736.SZ,2026-01-27,0.9485,4069.9653
002149.SZ,2026-01-27,1.1021,4071.0674
300368.SZ,2026-01-27,0.7159,4071.7833
300557.SZ,2026-01-27,0.4934,4072.2767
000572.SZ,2026-01-27,0.3954,4072.6721
002337.SZ,2026-01-27,0.1131,4072.7852
300547.SZ,2026-01-27,0.2154,4073.0006
300441.SZ,2026-01-27,0.2151,4073.2157
688670.SH,2026-01-27,0.6977,4073.9134
600551.SH,2026-01-27,0.4214,4074.3348
920826.BJ,2026-01-27,0.6218,4074.9566
601916.SH,2026-01-27,0.6426,4075.5992
301203.SZ,2026-01-27,0.4115,4076.0107
300664.SZ,2026-01-27,0.1354,4076.1461
300736.SZ,2026-01-27,-0.095,4076.0511
000037.SZ,2026-01-27,0.3883,4076.4394
600624.SH,2026-01-27,0.1445,4076.5839
000507.SZ,2026-01-27,-0.04,4076.5439
920640.BJ,2026-01-27,0.4582,4077.0021
603330.SH,2026-01-27,0.6302,4077.6323
688670.SH,2026-01-27,1.249,4078.8813
603337.SH,2026-01-27,0.7743,4079.6556
301303.SZ,2026-01-27,2.1365,4081.7921
000788.SZ,2026-01-27,0.1134,4081.9055
300691.SZ,2026-01-27,0.4257,4082.3312
688578.SH,2026-01-27,0.4756,4082.8068
300142.SZ,2026-01-27,0.9338,4083.7406
600624.SH,2026-01-27,0.1445,4083.8851
301137.SZ,2026-01-27,0.0365,4083.9216
300542.SZ,2026-01-27,0.3453,4084.2669
002173.SZ,2026-01-27,0.5818,4084.8487
300003.SZ,2026-01-27,0.5085,4085.3572
300568.SZ,2026-01-27,1.0485,4086.4057
300664.SZ,2026-01-27,-0.04,4086.3657
688244.SH,2026-01-27,0.383,4086.7487
002008.SZ,2026-01-27,0.0176,4086.7663
920541.BJ,2026-01-27,0.3205,4087.0868
920374.BJ,2026-01-27,0.6555,4087.7423
000037.SZ,2026-01-27,0.4988,4088.2411
002324.SZ,2026-01-27,1.642,4089.8831
002791.SZ,2026-01-27,0.5319,4090.415
688038.SH,2026-01-27,0.8779,4091.2929
603282.SH,2026-01-27,0.3823,4091.6752
300264.SZ,2026-01-27,0.4258,4092.101
688670.SH,2026-01-27,0.8992,4093.0002
600479.SH,2026-01-27,0.342,4093.3422
300146.SZ,2026-01-27,0.6067,4093.9489
600249.SH,2026-01-27,0.6368,4094.5857
002149.SZ,2026-01-27,1.2476,4095.8333
000507.SZ,2026-01-27,0.1415,4095.9748
600675.SH,2026-01-27,0.6717,4096.6465
300604.SZ,2026-01-27,0.4799,4097.1264
600868.SH,2026-01-27,3.0338,4100.1602
002932.SZ,2026-01-27,0.3586,4100.5188
002294.SZ,2026-01-27,0.5462,4101.065
688392.SH,2026-01-27,0.5301,4101.5951
001202.SZ,2026-01-27,0.2359,4101.831
300518.SZ,2026-01-27,1.8128,4103.6438
600551.SH,2026-01-27,0.308,4103.9518
920670.BJ,2026-01-27,0.2226,4104.1744
001317.SZ,2026-01-27,0.8551,4105.0295
600528.SH,2026-01-27,0.1984,4105.2279
300511.SZ,2026-01-27,0.2873,4105.5152
601128.SH,2026-01-27,0.5133,4106.0285
000507.SZ,2026-01-27,0.321,4106.3495
601366.SH,2026-01-27,0.7552,4107.1047
300368.SZ,2026-01-27,1.5643,4108.669
000523.SZ,2026-01-27,1.4675,4110.1365
920826.BJ,2026-01-27,0.4022,4110.5387
002603.SZ,2026-01-27,1.124,4111.6627
002443.SZ,2026-01-27,0.7537,4112.4164
603113.SH,2026-01-27,0.8691,4113.2855
600689.SH,2026-01-27,1.1623,4114.4478
002377.SZ,2026-01-27,0.5909,4115.0387
920725.BJ,2026-01-27,1.4103,4116.449
601916.SH,2026-01-27,0.638,4117.087
000962.SZ,2026-01-27,1.3886,4118.4756
301369.SZ,2026-01-27,0.6692,4119.1448
300146.SZ,2026-01-28,0.2006,4119.3454
300604.SZ,2026-01-28,0.8399,4120.1853
688038.SH,2026-01-28,1.5144,4121.6997
600845.SH,2026-01-28,1.1365,4122.8362
000523.SZ,2026-01-28,0.2106,4123.0468
300568.SZ,2026-01-28,0.8892,4123.936
002324.SZ,2026-01-28,0.5467,4124.4827
300518.SZ,2026-01-28,2.06,4126.5427
603950.SH,2026-01-28,0.7253,4127.268
002173.SZ,2026-01-28,1.0137,4128.2817
300395.SZ,2026-01-28,0.4325,4128.7142
002294.SZ,2026-01-28,1.5808,4130.295
300264.SZ,2026-01-28,0.728,4131.023
002008.SZ,2026-01-28,0.5482,4131.5712
